"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"4617",1.5730074283344,NA,NA,NA,-0.0319568295681627,NA,NA,NA,NA,NA,"+",NA,NA,0.600499287626075,NA,9,-138.047208231273,295.318906258464,58.6406526347587,8.97148664644736e-15
"2209",1.56008832963326,NA,NA,NA,NA,NA,0.273206959186158,NA,0.699722657225088,NA,NA,NA,0.371284713019446,NA,NA,9,-138.052566782369,295.329623360655,58.6513697369506,8.92354105103293e-15
"129",1.53913330835456,NA,NA,NA,NA,NA,NA,NA,0.677906350138423,NA,NA,NA,NA,NA,NA,7,-140.302469376113,295.356616604576,58.6783629808708,8.80391249754685e-15
"3609",1.62274375219341,NA,NA,NA,-0.138862314806784,-0.123673878255474,NA,NA,NA,NA,"+",0.64493495120066,0.161333539619534,NA,NA,11,-135.78937415465,295.399437964473,58.721184340768,8.61741835228423e-15
"6297",1.56919650009354,NA,NA,NA,-0.114136740385824,-0.189778501134439,NA,NA,0.299738577434929,NA,NA,NA,0.14586542405539,0.506829375314727,NA,11,-135.793175694674,295.407041044521,58.7287874208158,8.58472108088576e-15
"3729",1.59554872366183,NA,NA,NA,NA,-0.102185220958202,NA,NA,0.157809468709629,NA,"+",0.550501973915753,0.104286042163608,NA,NA,11,-135.800624542847,295.421938740867,58.7436851171622,8.52101236977809e-15
"10241",1.57084730848172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174080151980908,NA,0.599884515206425,8,-139.235435649431,295.443844271835,58.7655906481305,8.42819296211299e-15
"2177",1.56660009016819,NA,NA,NA,NA,NA,NA,NA,0.628941107178437,NA,NA,NA,0.2228025502813,NA,NA,8,-139.239108855907,295.451190684787,58.7729370610819,8.39729125806081e-15
"6169",1.59888399690358,NA,NA,NA,-0.0982674920903808,-0.201585006809362,NA,NA,NA,NA,NA,NA,0.105975674203298,0.681553298290331,NA,10,-136.991917919993,295.490685155055,58.8124315313504,8.23309452456949e-15
"6817",1.54475700370847,NA,NA,NA,NA,NA,0.212572210700394,NA,0.404930346811969,NA,"+",NA,0.182799739790725,0.383832830425879,NA,11,-135.853721127782,295.528131910736,58.8498782870315,8.08037733720395e-15
"4277",1.53033497458872,NA,NA,-0.0427104610223899,NA,-0.163449233960081,0.0864335417149923,NA,0.323403293022961,NA,NA,NA,NA,0.540547527781719,NA,11,-135.898236134882,295.617161924937,58.9389083012322,7.72856777832248e-15
"6313",1.55079576853739,NA,NA,NA,-0.038583681979628,NA,0.200153477047883,NA,0.403577813553342,NA,NA,NA,0.196303837162671,0.377362886969073,NA,11,-135.905638764894,295.631967184959,58.9537135612546,7.6715672876116e-15
"4630",1.58046669183006,0.247626107870164,NA,0.0209704280844326,NA,-0.109670770774105,NA,NA,NA,NA,"+",NA,NA,0.684083660958037,NA,11,-135.908880591709,295.63845083859,58.9601972148849,7.64673766348046e-15
"4622",1.58099083581303,0.330583838643135,NA,0.0539311683002861,0.107290226331764,NA,NA,NA,NA,NA,"+",NA,NA,0.632879798082862,NA,11,-135.912270379099,295.645230413371,58.9669767896665,7.62086073199463e-15
"3717",1.57074168266029,NA,NA,-0.0952934033959651,NA,NA,NA,NA,0.183572878802431,NA,"+",0.482959497606289,0.0696008972506061,NA,NA,11,-135.912544695964,295.6457790471,58.9675254233952,7.618770488083e-15
"10297",1.58702773273083,NA,NA,NA,-0.409044975226246,-0.022976909073874,0.128347511693545,NA,NA,NA,NA,NA,0.390765654454377,NA,0.724854703228355,11,-135.916963075162,295.654615805496,58.9763621817907,7.5851821287428e-15
"6293",1.54058879730102,NA,NA,-0.0989795462099312,NA,-0.209232338142286,NA,NA,0.324380156883148,NA,NA,NA,0.0814232660864244,0.490767967746551,NA,11,-135.922484558754,295.665658772679,58.9874051489746,7.5434160814586e-15
