"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"842",1.4475231206292,0.129667479841555,NA,NA,-0.0607594591159376,NA,NA,0.026548500743771,NA,"+","+",NA,NA,NA,NA,12,-36.1067806999264,98.3802280665195,21.7968561408555,6.43107023696035e-06
"2052",1.8439049507841,0.0692419815389046,0.352281547228945,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0144611167664734,NA,NA,9,-39.5850549253194,98.3945996465572,21.8112277208932,6.38502355566956e-06
"1283",1.66179760950576,NA,0.306929356273685,NA,NA,NA,NA,NA,NA,"+",NA,-0.0766749809930026,NA,NA,NA,10,-38.4522626577113,98.4113746304911,21.8280027048271,6.33169318854942e-06
"1801",1.42240197867205,NA,NA,NA,-0.100232725240114,NA,NA,NA,NA,"+","+",0.032161288038469,NA,NA,NA,11,-37.2998371013857,98.4203638579437,21.8369919322798,6.3032985327396e-06
"139",1.84174675027272,NA,0.386283767879796,NA,-0.0692493380578835,NA,NA,NA,-0.021180327390558,NA,NA,NA,NA,NA,NA,9,-39.67101842008,98.5665266360783,21.9831547104143,5.8590746639067e-06
"850",1.44389425304701,0.170986182614257,NA,NA,NA,0.0563728659757856,NA,-0.0158902298195984,NA,"+","+",NA,NA,NA,NA,12,-36.2087437028146,98.5841540722959,22.0007821466319,5.80766133555443e-06
"5123",1.83444159191153,NA,0.407519293221759,NA,NA,NA,NA,NA,NA,NA,NA,-0.0507015617509708,NA,-0.00913517396185359,NA,9,-39.7247116015355,98.6739129989894,22.0905410733254,5.55277888517588e-06
"8196",1.84606876197993,0.0770342037223364,0.345586907862493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00935682525238651,9,-39.7252714997291,98.6750327953766,22.0916608697126,5.5496707645053e-06
"2059",1.8351462289751,NA,0.37989045506851,NA,-0.0601358779043962,NA,NA,NA,NA,NA,NA,NA,-0.02783392807031,NA,NA,9,-39.7560808411956,98.7366514783096,22.1532795526456,5.38129613703123e-06
"2825",1.41882751104768,NA,NA,NA,-0.0998406775351688,NA,NA,NA,NA,"+","+",NA,-0.0090274903836572,NA,NA,11,-37.460635126466,98.7419599081045,22.1585879824405,5.36703195912754e-06
"8",1.84703322857235,0.0785658983153634,0.344166580694615,-0.0135616027591136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-39.7640275241177,98.7525448441538,22.1691729184898,5.33870214753461e-06
"782",1.43829021049329,0.133141619859853,NA,-0.052242061880942,-0.0507171257785368,NA,NA,NA,NA,"+","+",NA,NA,NA,NA,12,-36.3230424968698,98.8127516604062,22.2293797347422,5.18038393252679e-06
"1155",1.8308445883859,NA,0.404832663296092,NA,NA,NA,NA,NA,0.0262987333200381,NA,NA,-0.0702148081678359,NA,NA,NA,9,-39.8107102427825,98.8459102814834,22.2625383558195,5.09520479539832e-06
"100",1.83554703957824,0.125131938548239,0.252872495211686,NA,NA,NA,-0.0163695042549641,0.154822643822782,NA,NA,NA,NA,NA,NA,NA,10,-38.6717988199919,98.8504469550522,22.2670750293882,5.08366025334168e-06
"9219",1.83031665437931,NA,0.399070010347716,NA,NA,NA,NA,NA,NA,NA,NA,-0.077878781223654,NA,NA,0.0414132078082395,9,-39.8407295559088,98.9059489077359,22.3225769820719,4.94452324108564e-06
"930",1.43279081586291,0.186388399337766,NA,NA,NA,NA,-0.0298285487668995,NA,-0.0912808244985984,"+","+",NA,NA,NA,NA,12,-36.3772228459081,98.9211123584828,22.3377404328188,4.90717697722355e-06
"1922",1.43180185677948,0.165157949069753,NA,NA,NA,NA,NA,NA,-0.0856514964311643,"+","+",0.0063925070985866,NA,NA,NA,12,-36.3923623508683,98.9513913684033,22.3680194427393,4.83344429351862e-06
"20",1.84697453701614,0.0769659092489417,0.349162112521173,NA,NA,0.000716924535324191,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-39.8858266829538,98.9961431618259,22.4127712361619,4.72649267478155e-06
