"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"775",2.53030875202632,NA,0.265058843389711,-0.0022184935946953,NA,NA,NA,NA,NA,"+","+",NA,NA,NA,NA,11,-46.2936919569987,116.40807356917,7.59657061890044,0.00258483808813233
"899",2.53255605598274,NA,0.251734632915751,NA,NA,NA,NA,NA,0.0334764283026587,"+","+",NA,NA,NA,NA,11,-46.2941927184274,116.409075092027,7.59757214175789,0.0025835440249538
"2371",2.88255822455989,NA,0.284985163182747,NA,NA,NA,NA,0.473926379487677,NA,"+",NA,NA,-0.0312252588148899,NA,NA,11,-46.2979706632296,116.416630981632,7.60512803136226,0.00257380195232711
"267",2.59944067801789,NA,0.283278970212692,NA,0.00584902376540627,NA,NA,NA,NA,"+",NA,NA,NA,NA,NA,10,-47.506461913377,116.519773141823,7.7082701915532,0.00244443273191292
"8451",2.603887304502,NA,0.274353923199663,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,0.0181782751560858,10,-47.5122494067698,116.531348128608,7.71984517833869,0.00243032645300019
"129",2.53678450924027,NA,NA,NA,NA,NA,NA,NA,0.106942872350127,NA,NA,NA,NA,NA,NA,7,-50.903751595505,116.559181043359,7.74767809308956,0.00239673916857746
"4355",2.59524178172163,NA,0.269595674310618,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,0.0211730355024488,NA,10,-47.5319772189331,116.570803752935,7.75930080266528,0.00238285125980248
"803",2.54396789750527,NA,0.271289454471639,NA,NA,NA,-0.0339927170062025,NA,NA,"+","+",NA,NA,NA,NA,11,-46.3886878447562,116.598065344685,7.78656239441551,0.00235059146351231
"1027",2.50435376949494,NA,0.235785650703569,NA,NA,NA,NA,NA,NA,NA,NA,-0.0500216556842826,NA,NA,NA,8,-49.8211574834291,116.615287939831,7.80378498956186,0.00233043672472047
"275",2.59749518923905,NA,0.282228886795776,NA,NA,0.003775831295245,NA,NA,NA,"+",NA,NA,NA,NA,NA,10,-47.5555148610997,116.617879037268,7.80637608699845,0.00232741948532103
