"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"9282",1.69406556426341,0.172088044084028,NA,NA,NA,NA,NA,0.747233219030006,NA,NA,NA,0.107665244071916,NA,NA,-0.0927477043851961,10,-70.2444434539964,161.995736223061,31.1931969105378,2.01699168267954e-08
"866",1.55591497298641,0.0267445771279691,NA,NA,NA,NA,0.19022718284593,0.744678113043375,NA,"+","+",NA,NA,NA,NA,12,-67.922380804674,162.011428276015,31.208888963491,2.00122823362002e-08
"12673",1.12771733215283,NA,NA,NA,NA,NA,NA,NA,-0.0511540538573195,"+",NA,NA,NA,0.248831197957622,-0.142884943717908,11,-69.1039410065713,162.028571668315,31.2260323557914,1.98414762275898e-08
"89",1.67112357132044,NA,NA,NA,-0.148687234461911,0.0235414980364845,NA,0.769095805851275,NA,NA,NA,NA,NA,NA,NA,9,-71.4033529376242,162.031195671167,31.2286563586433,1.98154612520606e-08
"1250",1.69686563972902,0.0307032088494709,NA,NA,NA,NA,0.213892564067665,0.729840014433126,-0.0436203727328415,NA,NA,0.15377575784056,NA,NA,NA,11,-69.1057053812666,162.032100417706,31.2295611051821,1.98064992942973e-08
"497",1.42513009502803,NA,NA,NA,NA,0.172288839891524,0.267959948226506,0.493613882151694,0.0449782930111898,"+",NA,NA,NA,NA,NA,12,-67.9335061132579,162.033678893183,31.231139580659,1.97908734246619e-08
"8270",1.68449297847141,0.151006824430556,NA,-0.177976238895144,-0.0558945604969166,NA,NA,0.728753031613723,NA,NA,NA,NA,NA,NA,0.0277273051083349,11,-69.109288131799,162.03926591877,31.2367266062468,1.97356645158473e-08
"2645",1.58869680067872,NA,NA,-0.237916389837183,NA,-0.0470167067269453,NA,0.756388718988928,NA,NA,"+",NA,-0.0920408439883022,NA,NA,11,-69.1143618132975,162.049413281767,31.2468739692438,1.96357856310162e-08
"6465",1.20789148604218,NA,NA,NA,NA,NA,NA,0.118814511094524,NA,"+",NA,NA,-0.0914700597245818,0.193550485838545,NA,11,-69.1168338993506,162.054357453874,31.2518181413501,1.95873042290043e-08
"1421",1.11869781492509,NA,NA,-0.182891057498134,-0.146022518797016,NA,NA,NA,-0.0481454816174406,"+",NA,0.106809578249239,NA,NA,NA,12,-67.9493742627105,162.065415192088,31.2628758795641,1.94793074129998e-08
"2277",1.66588066685958,NA,NA,-0.148365268817431,NA,NA,0.173273445410308,0.744847588199734,0.0761946558547548,NA,NA,NA,-0.0203351001022776,NA,NA,11,-69.1258686051038,162.07242686538,31.2698875528565,1.94111357124757e-08
"785",1.05846409295377,NA,NA,NA,NA,0.0951214011462013,NA,NA,NA,"+","+",NA,NA,NA,NA,10,-70.2844817279474,162.075812770963,31.2732734584397,1.93783013774149e-08
"2162",1.69153022979051,0.1093024478543,NA,NA,NA,0.125314236386856,0.211392412019104,0.758323427518628,NA,NA,NA,NA,0.0491039583760975,NA,NA,11,-69.1291249392194,162.078939533611,31.2764002210876,1.93480293724616e-08
"10565",1.21100626160965,NA,NA,-0.276920292943928,NA,NA,NA,0.216828444290312,NA,"+",NA,NA,-0.111402146458451,NA,-0.00541285320789053,12,-67.9597893137396,162.086245294146,31.2837059816223,1.92774822662661e-08
"2121",1.6693977021929,NA,NA,NA,-0.145149862597576,NA,NA,0.777434419108924,NA,NA,NA,NA,-0.0118302514162499,NA,NA,9,-71.4308807687848,162.086251333488,31.2837120209645,1.9277424054698e-08
"717",1.59637443528688,NA,NA,-0.162059939777163,-0.104282633682174,NA,NA,0.738874600639228,0.0202440622617616,NA,"+",NA,NA,NA,NA,11,-69.1340472455963,162.088784146365,31.2862448338415,1.92530264526585e-08
"4514",1.17500472084505,0.0242008823908975,NA,NA,NA,NA,0.186634537095647,NA,-0.0825593010438671,"+",NA,NA,NA,0.233838805070626,NA,12,-67.9615759766469,162.08981861996,31.2872793074369,1.92430706538844e-08
"7457",1.15570349917848,NA,NA,NA,NA,NA,0.20131212443748,NA,NA,"+",NA,-0.0971275351225986,-0.00869292968096602,0.283986247067453,NA,12,-67.9625768867088,162.091820440084,31.2892811275608,1.92238197066853e-08
"12617",1.16081731648853,NA,NA,NA,-0.141055509294076,NA,NA,0.0769389326144657,NA,"+",NA,NA,NA,0.194191624332784,-0.075611371946699,12,-67.9633293976649,162.093325461996,31.2907861494728,1.92093590133367e-08
