"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"1670",2.90028659674143,0.11024608255051,NA,-0.268159623228165,NA,NA,NA,NA,0.043313807120908,NA,0.117309956328211,-0.0761158689592868,NA,NA,9,-40.1458388323441,101.753216126227,24.7324862314244,5.65244291334592e-07
"138",2.94733341918242,0.12499005248297,NA,NA,-0.0748989336178323,NA,NA,NA,0.0618182084719268,NA,NA,NA,NA,NA,7,-42.8507004712153,101.775475016505,24.7547451217023,5.58988313360266e-07
"5122",2.99186081877542,0.21663937855623,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191039818948294,NA,-0.0723986787795592,7,-42.8539447865071,101.781963647088,24.761233752286,5.57177717687018e-07
"4130",2.95430915170167,0.0697995399617505,NA,NA,NA,NA,0.136403016871164,NA,NA,NA,NA,NA,NA,-0.0203314071389283,7,-42.8543456165032,101.78276530708,24.7620354122782,5.56954428898033e-07
"146",2.93714966896171,0.201970820577282,NA,NA,NA,0.0712329996102878,NA,NA,0.0667814795477735,NA,NA,NA,NA,NA,7,-42.8602328868573,101.794539847789,24.7738099529865,5.53685120693637e-07
"1701",2.88989243175457,NA,NA,-0.257357856581729,NA,NA,0.110040996473905,NA,0.0856405039781102,NA,0.163382635153595,-0.165122644608525,NA,NA,9,-40.1775674874726,101.816673436484,24.7959435416814,5.47591382596394e-07
"4213",2.92497242706524,NA,NA,-0.222541345105218,NA,-0.0441767715509125,0.0647622250485998,0.236436348199286,NA,NA,NA,NA,NA,0.0114866953899588,9,-40.1792711436618,101.820080748862,24.7993508540597,5.46659269373974e-07
"1113",2.91544720843929,NA,NA,NA,-0.0514565162443369,0.0231047455942748,NA,0.418050032179916,NA,NA,NA,-0.0535600638205964,NA,NA,8,-41.5837051385006,101.884391409077,24.8636615142744,5.2936086847639e-07
"4913",2.92318343572587,NA,NA,NA,NA,0.0482164084302616,0.0979402119024061,NA,NA,"+",0.00418455692676845,NA,NA,-0.0075502789114053,10,-38.7857199714179,101.885165433032,24.8644355382296,5.2915603911808e-07
"4641",2.95856503592284,NA,NA,NA,NA,NA,0.181312938484263,NA,NA,NA,0.105451898444559,NA,NA,-0.05940435818262,7,-42.9098990389208,101.893872151916,24.8731422571133,5.26857439624071e-07
"4309",2.92507464538522,NA,NA,-0.268515852179139,NA,-0.0885483509516534,NA,0.221738162890355,0.0653549505147286,NA,NA,NA,NA,-0.0147867453174511,9,-40.2181800566004,101.897898574739,24.877168679937,5.25797831180007e-07
"721",2.92538354684083,NA,NA,NA,NA,0.0385446905244687,NA,0.418084441718801,0.0252719413575731,NA,-0.0185690900091393,NA,NA,NA,8,-41.5915823694257,101.900145870927,24.8794159761246,5.25207351257205e-07
"5009",2.93593077378413,NA,NA,NA,NA,0.00952674297477316,NA,NA,0.0776055726881363,"+",-0.0241660745436948,NA,NA,-0.0295373295858281,10,-38.7960700329316,101.905865556059,24.885135661257,5.23707486628611e-07
"5153",2.98932944404846,NA,NA,NA,NA,NA,0.200560751523427,NA,NA,NA,NA,0.122837598028298,NA,-0.027292358955706,7,-42.9160198340314,101.906113742137,24.8853838473345,5.23642502207316e-07
"4297",2.93368777198369,NA,NA,NA,-0.0443846605293974,NA,NA,0.397233597400375,0.0297145421534769,NA,NA,NA,NA,-0.0429890854766991,8,-41.6154431185355,101.947867369146,24.9271374743442,5.12823837896365e-07
"1589",2.86963372991511,NA,NA,-0.358558604005943,NA,-0.100963020338679,0.00601613566479914,NA,NA,NA,0.194875361721713,-0.209535580144624,NA,NA,9,-40.2453300196058,101.95219850075,24.9314686059477,5.11714485751756e-07
"4409",2.91173128658837,NA,NA,NA,0.0610978193877205,0.0673136816311331,0.127890815061803,NA,NA,"+",NA,NA,NA,-0.030420561952904,10,-38.8328117905592,101.979349071314,24.9586191765122,5.04814754496074e-07
"5401",2.84216784244969,NA,NA,NA,0.0134719051106716,0.00702167036178329,NA,NA,NA,"+",NA,-0.120228287569393,NA,-0.0330402685507546,10,-38.842648242782,101.99902197576,24.9782920809577,4.99873510279554e-07
"553",2.95567544216095,NA,NA,NA,-0.0679917124507432,NA,0.144822065382961,NA,NA,NA,0.048362982841277,NA,NA,NA,7,-42.9703669822075,102.014808038489,24.9940781436867,4.95943523143644e-07
"717",2.91513419084373,NA,NA,-0.226329811131838,0.0126933763545818,NA,NA,0.243938468949337,0.0467640706746902,NA,0.00903876881838097,NA,NA,NA,9,-40.3058233073135,102.073185076165,25.0524551813631,4.81676890099829e-07
"1250",2.92911767795311,-0.0104390652133392,NA,NA,NA,NA,0.198227744406749,0.373005458309831,0.124278103503697,NA,NA,-0.0992032173824003,NA,NA,9,-40.3118416241855,102.08522170991,25.0644918151073,4.7878671167359e-07
"221",2.92349184170693,NA,NA,-0.271178235126381,0.00161457635775711,-0.085485381050004,NA,0.214908008018346,0.0618116253984133,NA,NA,NA,NA,NA,9,-40.3127650631008,102.08706858774,25.0663386929378,4.78344785469236e-07
"4205",2.92432130688901,NA,NA,-0.194522770603837,0.0443045272517232,NA,0.108394487000214,0.254095450328339,NA,NA,NA,NA,NA,-0.00253106196054422,9,-40.313424680534,102.088387822607,25.0676579278042,4.7802936494954e-07
"1634",2.94668706444988,0.0994730676007078,NA,NA,NA,NA,0.103137459759421,0.390771910475183,NA,NA,-0.0597472011087863,0.0244711369129653,NA,NA,9,-40.3328667009533,102.127271863445,25.1065419686428,4.68825271284766e-07
"1190",2.93079881200994,0.108683495258468,NA,-0.240846634512964,NA,NA,0.0592454846453269,NA,0.103106946677416,NA,NA,0.00364350785688271,NA,NA,9,-40.3415269520846,102.144592365708,25.1238624709054,4.64782656992541e-07
"921",2.94065463018114,NA,NA,NA,-0.0111109762939822,0.0104728714294734,NA,NA,0.0803188153864238,"+",-0.0429894313198696,NA,NA,NA,10,-38.9193279414347,102.152381373065,25.1316514782632,4.6297607936998e-07
"1761",2.94490016596082,NA,NA,NA,NA,NA,0.201084853945829,0.380863072724385,0.141593810677558,NA,-0.0627487829581106,-0.0414430312749103,NA,NA,9,-40.35696205951,102.175462580558,25.1547326857561,4.57663768491411e-07
"4305",2.93149803902899,NA,NA,NA,NA,0.0224927160365732,NA,0.43464650917514,0.0390473205640975,NA,NA,NA,NA,-0.084762976716705,8,-41.749906568837,102.21679426975,25.1960643749472,4.48302819287075e-07
"605",2.92063329929016,NA,NA,-0.265692570112436,0.00326253583690293,-0.080640441248216,NA,0.230968738480463,NA,NA,0.00416564430831198,NA,NA,NA,9,-40.3822104137027,102.225959288944,25.2052293941416,4.46253167177265e-07
"530",2.93271736064881,0.194886677131595,NA,NA,NA,0.0814674830466075,NA,NA,NA,NA,0.0407697476708419,NA,NA,NA,7,-43.0791484404282,102.23237095493,25.2116410601281,4.44824844755443e-07
"4685",2.91389281116498,NA,NA,-0.223881729209548,0.0263252815334347,NA,NA,0.250058113320585,NA,NA,0.0442883648512603,NA,NA,-0.0320041489195354,9,-40.3878622904507,102.23726304244,25.2165331476376,4.43738113360089e-07
"3225",2.87235748926521,NA,NA,NA,-0.0720900335426241,0.0199496147005141,NA,NA,-0.120293061865321,NA,NA,-0.175920424940636,0.489938541621128,NA,9,-40.3942741438226,102.250086749184,25.2293568543815,4.40902031628166e-07
"4137",2.95442071807488,NA,NA,NA,-0.0903958145541255,NA,0.134621856267897,NA,NA,NA,NA,NA,NA,0.0361953497787608,7,-43.0915692026258,102.257212479326,25.2364825845234,4.3933395226631e-07
"4226",2.94771788006911,0.170424158903315,NA,NA,NA,NA,NA,NA,0.0831595778010262,NA,NA,NA,NA,-0.0443949382955187,7,-43.1278659196926,102.329805913459,25.309076018657,4.23673502840073e-07
"5638",2.89984984592075,0.108037224849511,NA,-0.273729869478799,NA,NA,NA,NA,NA,NA,0.121899467666929,-0.0666039000114757,NA,0.0117398497265633,9,-40.4341713270284,102.329881115595,25.3091512207929,4.23657572563406e-07
"522",2.94478228979329,0.119006340596303,NA,NA,-0.0804860760525028,NA,NA,NA,NA,NA,0.0132468977389352,NA,NA,NA,7,-43.1412088502576,102.356491774589,25.335761879787,4.18058003629612e-07
"5653",2.86896288844234,NA,NA,-0.360470980358545,NA,-0.104899247718389,NA,NA,NA,NA,0.204556098283885,-0.213201033272462,NA,-0.0130571125572444,9,-40.4537773540237,102.369093169586,25.3483632747837,4.15432227409488e-07
"678",2.9264696295666,0.0935628238375188,NA,-0.247338031206133,NA,NA,0.0533187073203526,NA,0.0700356439606435,NA,0.0634823012116257,NA,NA,NA,9,-40.4540517677396,102.369641997018,25.3489121022154,4.15318242748471e-07
"182",2.92621392914884,0.118142667062669,NA,-0.317783576709673,NA,-0.0878858393971275,-0.0183115604391785,NA,0.0857440810137645,NA,NA,NA,NA,NA,9,-40.4583012605126,102.378140982564,25.3574110877614,4.13557095518871e-07
"738",2.95222497236594,0.0517287608272222,NA,NA,NA,NA,0.167683388022088,0.377796412099705,0.132231969925094,NA,-0.0919891107213155,NA,NA,NA,9,-40.4813801377419,102.424298737022,25.40356884222,4.04121957071384e-07
"1078",2.91826009289327,0.153706205812207,NA,-0.337023528746889,NA,-0.100579733558003,-0.0722852894563048,NA,NA,NA,NA,0.000841976219400999,NA,NA,9,-40.5038394124119,102.469217286362,25.4484873915601,3.95146835661132e-07
"1174",2.91645560148071,0.0940994396002949,NA,-0.323139522854393,NA,-0.0952692829331848,NA,NA,0.107098200592356,NA,NA,-0.0519716345923227,NA,NA,9,-40.5057156080556,102.47296967765,25.4522397828474,3.94406157934881e-07
"601",2.92846022025309,NA,NA,NA,-0.0569154189308094,0.0252344059212821,NA,0.395351863433079,NA,NA,0.000472092889408812,NA,NA,NA,8,-41.8782673351203,102.473515802316,25.4527859075139,3.94298475171881e-07
"217",2.92938154840168,NA,NA,NA,-0.0597099847288076,0.0241904903472007,NA,0.383472783335886,0.0175091738892789,NA,NA,NA,NA,NA,8,-41.8814804805764,102.479942093228,25.459212198426,3.93033570068361e-07
"26",2.9361874678455,0.186636440853798,NA,NA,-0.0250930888020533,0.0618722730382892,NA,NA,NA,NA,NA,NA,NA,NA,7,-43.2034877463273,102.481049566729,25.4603196719264,3.92815993182273e-07
"1550",2.89558783945016,0.121682158890437,NA,-0.288085934499011,0.0416802866356012,NA,NA,NA,NA,NA,0.125640829303779,-0.0745531408593189,NA,NA,9,-40.5130067092168,102.487551879972,25.4668219851697,3.91540960653274e-07
"1161",2.95415740097436,NA,NA,NA,-0.100314088103374,NA,NA,NA,0.0419081910199097,NA,NA,0.0373670268251729,NA,NA,7,-43.2210547568745,102.516183587823,25.4954536930207,3.85975648599542e-07
"1265",2.92915871732872,NA,NA,NA,NA,0.0876635039238391,0.225088324244551,0.344264927167913,0.123625295402661,NA,NA,-0.0676608470434057,NA,NA,9,-40.5455159830484,102.552570427635,25.531840532833,3.79016924985427e-07
"4301",2.91587229291565,NA,NA,-0.226380795818208,0.0239221266255045,NA,NA,0.253689932535341,0.055546822168496,NA,NA,NA,NA,-0.0188563512708704,9,-40.5562605843424,102.574059630223,25.553329735421,3.74966339176281e-07
"4106",2.94451306107682,0.114359273454122,NA,NA,-0.0902772629017102,NA,NA,NA,NA,NA,NA,NA,NA,0.0170882765436468,7,-43.2518734005989,102.577820875272,25.5570909804696,3.74261831696939e-07
"1730",2.96311744608957,0.217211879537439,NA,NA,NA,NA,NA,0.400796063847663,0.0681147531727064,NA,-0.163819705942996,0.111078611275185,NA,NA,9,-40.5651020712414,102.591742604021,25.571012709219,3.71665692016661e-07
"4189",2.92110789690428,NA,NA,-0.26498959130424,0.0113142652219902,-0.0819776931162458,NA,0.238326299604374,NA,NA,NA,NA,NA,-0.0137126669051606,9,-40.5743945556671,102.610327572873,25.5895976780704,3.68227991488494e-07
"4610",2.94454871716802,0.159559084788582,NA,NA,NA,NA,NA,NA,NA,NA,0.0556724583529842,NA,NA,-0.066177311762762,7,-43.2719181329114,102.617910339897,25.5971804450946,3.66834541174335e-07
"1205",2.9162033014911,NA,NA,-0.329824631793063,NA,-0.103951853364018,0.059966251060457,NA,0.141077326604672,NA,NA,-0.0805331103787483,NA,NA,9,-40.5792903870777,102.620119235694,25.5993893408916,3.66429615187227e-07
"242",2.94175005045545,0.043546688824004,NA,NA,NA,0.0943894926520904,0.195969141619024,0.328362488449168,0.0980516801979915,NA,NA,NA,NA,NA,9,-40.5980878446382,102.657714150815,25.6369842560125,3.59606004238019e-07
"1565",2.86854011988667,NA,NA,-0.358960505707237,-0.00646682792450667,-0.104645971864681,NA,NA,NA,NA,0.197082498464901,-0.214014761900811,NA,NA,9,-40.6094665605602,102.680471582659,25.6597416878566,3.55537341648952e-07
"4505",2.93846407426015,NA,NA,NA,0.0110623451894463,0.0153421119798219,NA,NA,0.0682035222549327,"+",NA,NA,NA,-0.0418379760406474,10,-39.1932923762518,102.7003102427,25.6795803478974,3.52028082944029e-07
"3098",2.88238197019876,0.0607473383682546,NA,NA,-0.0469482814219536,0.03624016111182,NA,NA,NA,NA,NA,-0.158258967573741,0.429639782673388,NA,9,-40.6198884957772,102.701315453093,25.6805855582905,3.51851196256028e-07
"4185",2.92979176722043,NA,NA,NA,-0.023451085056456,0.0217320730530001,NA,0.425380435164632,NA,NA,NA,NA,NA,-0.0591595508832021,8,-42.0097322035782,102.736445539232,25.7157156444297,3.45724876883865e-07
"1138",2.93286736178024,0.0813143984473378,NA,NA,NA,0.0921986439265316,0.145582876456405,0.35303033976132,NA,NA,NA,-0.00161195926494325,NA,NA,9,-40.6458493790235,102.753237219585,25.7325073247831,3.42834377138668e-07
"566",2.91810027597725,0.128410860911145,NA,-0.322491355758687,NA,-0.0816439162350142,-0.0479517492607497,NA,NA,NA,0.0610853109184059,NA,NA,NA,9,-40.6508670313319,102.763272524202,25.7425426294,3.41118461967773e-07
"5669",2.88642917186194,NA,NA,-0.270218595982867,NA,NA,0.0873280974139561,NA,NA,NA,0.184698643506671,-0.149461335115522,NA,0.0115465701653333,9,-40.6675918882979,102.796722238134,25.7759923433321,3.35460748587483e-07
"1545",2.95292228074366,NA,NA,NA,-0.107820655967729,NA,NA,NA,NA,NA,0.0467429327817396,0.038606384863662,NA,NA,7,-43.3793760059821,102.832826086038,25.812096191236,3.29459367871842e-07
"174",2.9277412949725,0.112898798477233,NA,-0.267490419231036,0.0673219368908465,NA,0.0803769048901928,NA,0.119391646461862,NA,NA,NA,NA,NA,9,-40.6864078625996,102.834354186738,25.8136242919353,3.29207740466865e-07
"5765",2.87515508912623,NA,NA,-0.295365152249606,NA,NA,NA,NA,0.0284077960819304,NA,0.207413877125001,-0.162667400909082,NA,-0.00714808912091806,9,-40.6952611785576,102.852060818654,25.8313309238514,3.26306024183534e-07
"4889",2.91212898444641,NA,NA,NA,0.0145094195507124,0.0195781668457403,NA,NA,NA,"+",0.0204995673667056,NA,NA,-0.0511096076473302,10,-39.2713578106069,102.85644111141,25.8357112166076,3.25592148258253e-07
"4114",2.93459993278318,0.206007162231572,NA,NA,NA,0.0718643845710988,NA,NA,NA,NA,NA,NA,NA,-0.00739227791073478,7,-43.4113806074106,102.896835288895,25.8761053940931,3.19082098074684e-07
"649",2.94468489026207,NA,NA,NA,-0.10271238862094,NA,NA,NA,0.0305593503028183,NA,0.0448688683825959,NA,NA,NA,7,-43.4144528592445,102.902979792563,25.8822498977608,3.18103301837869e-07
"1581",2.88063994296518,NA,NA,-0.284300411411507,0.0406774325164742,NA,0.096324817328818,NA,NA,NA,0.196696703179615,-0.166530130538388,NA,NA,9,-40.7367477758796,102.935034013298,25.9143041184953,3.13045663040504e-07
"753",2.9469121460046,NA,NA,NA,NA,0.0858063622520938,0.229157887175733,0.339603222983874,0.130562387150679,NA,-0.0396555106286435,NA,NA,NA,9,-40.7380496184965,102.937637698531,25.9169078037291,3.12638392014236e-07
"5698",2.95443417352884,0.190017092651939,NA,NA,NA,NA,NA,0.405187976186834,NA,NA,-0.072936149143107,0.081703365593323,NA,-0.0538462656200348,9,-40.756364072405,102.974266606348,25.9535367115462,3.0696470442633e-07
"249",2.94340094050168,NA,NA,NA,0.0859934637071144,0.132539827790638,0.289146718728805,0.324138320587161,0.137866752769212,NA,NA,NA,NA,NA,9,-40.7578112475124,102.977160956563,25.9564310617609,3.06520794032756e-07
"1618",2.95419734524355,0.235276625458403,NA,NA,NA,0.077749270161426,NA,0.383634918908025,NA,NA,-0.115250539963193,0.124092165408141,NA,NA,9,-40.7603475685693,102.982233598677,25.9615037038748,3.05744343968019e-07
"4262",2.92769351078846,0.0980558391927375,NA,-0.250680314928306,NA,NA,0.0708913086174266,NA,0.0978841758595713,NA,NA,NA,NA,0.0497653153705127,9,-40.7659835189722,102.993505499483,25.9727756046806,3.04026030721931e-07
"662",2.925941404761,0.101248882324707,NA,-0.306433050054487,NA,-0.0739731967891704,NA,NA,0.072421698313463,NA,0.0368514085252402,NA,NA,NA,9,-40.7767125326854,103.014963526909,25.994233632107,3.00781567338133e-07
"1649",2.92197830273523,NA,NA,NA,NA,0.0915963168034047,0.194366442530483,0.359157938437991,NA,NA,0.0452978386104195,-0.0606068119428609,NA,NA,9,-40.7878006328234,103.037139727185,26.0164098323829,2.97464892989392e-07
"4233",2.94426108272464,NA,NA,NA,-0.128047121103165,NA,NA,NA,0.0396160234947189,NA,NA,NA,NA,0.0552265131047469,7,-43.4881299360054,103.050333946085,26.0296040512826,2.95508943433379e-07
"693",2.93266173537182,NA,NA,-0.302795242151316,NA,-0.0734028881198903,0.0696749051924221,NA,0.0982813482879008,NA,0.0466699275220984,NA,NA,NA,9,-40.8328145390146,103.127167539568,26.1064376447653,2.84371734076417e-07
"1166",2.92155789502553,0.174954899044694,NA,-0.275282688021429,0.0564662437020086,NA,NA,NA,0.084183320155726,NA,NA,0.00942263486837727,NA,NA,9,-40.8357707550409,103.13307997162,26.112350076818,2.83532311167756e-07
"4742",2.91925348904127,0.141216404308412,NA,-0.260205200362748,NA,NA,NA,NA,0.0509644747655133,NA,0.0472096179267693,NA,NA,0.0273278026186803,9,-40.8421608451205,103.145860151779,26.1251302569771,2.81726290621382e-07
"1677",2.87092926530185,NA,NA,-0.305960995716094,0.020484815276084,NA,NA,NA,0.0329741064687663,NA,0.204522660617154,-0.17265899551319,NA,NA,9,-40.8445985719154,103.150735605369,26.130005710567,2.81040355295044e-07
"4646",2.91939435340164,0.109355434254702,NA,-0.259186312883405,NA,NA,0.0280306839933366,NA,NA,NA,0.0754685696352916,NA,NA,0.0220553262876236,9,-40.8736563103109,103.20885108216,26.1881211873579,2.72991465768889e-07
"626",2.93325703746574,0.0843256201506836,NA,NA,NA,0.0911104038218891,0.143444040959559,0.355967577726164,NA,NA,-0.0048117140232091,NA,NA,NA,9,-40.8757157074304,103.212969876399,26.192239981597,2.72429846427748e-07
"62",2.91740100632663,0.160208929402809,NA,-0.332402324728076,0.013692780427394,-0.0918995822418587,-0.0644675917740067,NA,NA,NA,NA,NA,NA,NA,9,-40.8793369709989,103.220212403536,26.1994825087341,2.71445090256854e-07
"5129",2.95356799079265,NA,NA,NA,-0.132431930819562,NA,NA,NA,NA,NA,NA,0.0444609156984033,NA,0.0518207623454159,7,-43.5731912228613,103.220456519797,26.1997266249943,2.71411960198646e-07
"1665",2.94313144085335,NA,NA,NA,NA,NA,NA,NA,0.0618685642615989,NA,0.0220903155602162,0.0064489745331275,NA,NA,7,-43.5740620233035,103.222198120681,26.2014682258788,2.71175717418766e-07
"2202",2.91301521746516,0.102841682941763,NA,NA,-0.0431894480706253,0.0613807131530599,NA,NA,-0.124612709020305,NA,NA,NA,0.390452399916622,NA,9,-40.8816623924247,103.224863246388,26.2041333515855,2.70814599390663e-07
"122",2.92923467710575,0.104296821746543,NA,NA,0.0732904662203515,0.126164077565961,0.177793051278587,0.356945125343416,NA,NA,NA,NA,NA,NA,9,-40.8882242938881,103.237987049315,26.2172571545125,2.69043358384656e-07
"4833",2.95560780414568,NA,NA,NA,NA,NA,0.200554108673271,0.372047408203953,0.140741451835231,NA,-0.0713784090423204,NA,NA,-0.0134775544233859,9,-40.8888615673247,103.239261596188,26.2185317013856,2.68871958819072e-07
"1197",2.92345441874917,NA,NA,-0.266590554338545,0.0727251310037865,NA,0.168217370398169,NA,0.170498837600587,NA,NA,-0.0549368482874799,NA,NA,9,-40.8905641918699,103.242666845278,26.221936950476,2.68414560321914e-07
"5254",2.92103139476368,0.155039909948937,NA,-0.261437206647601,NA,NA,NA,NA,0.0709020459548202,NA,NA,0.00384128518074968,NA,0.0443043232996976,9,-40.8909310358553,103.243400533249,26.2226706384467,2.68316112113551e-07
"5158",2.92553109909761,0.142285805410412,NA,-0.258636561967359,NA,NA,0.01884116526469,NA,NA,NA,NA,0.0280295702641619,NA,0.0480324720687314,9,-40.9042191282551,103.269976718049,26.2492468232464,2.64774286989033e-07
"5645",2.86722386695663,NA,NA,-0.311690208463823,0.04011990312719,NA,NA,NA,NA,NA,0.244560768420822,-0.182664567214513,NA,-0.0385254777252008,9,-40.910686609665,103.282911680868,26.2621817860662,2.63067389822677e-07
"654",2.91790885775558,0.156514327014275,NA,-0.272460526867863,0.0454786222247708,NA,NA,NA,0.0588736274918005,NA,0.0523798373450212,NA,NA,NA,9,-40.9145076195556,103.29055370065,26.2698238058473,2.62064124687931e-07
"5285",2.91778536035621,NA,NA,-0.250128957635117,NA,NA,0.148861579022973,NA,0.144783384041762,NA,NA,-0.07147774316048,NA,0.0689152390336137,9,-40.9156949758208,103.29292841318,26.2721985183778,2.61753145865441e-07
"5345",2.93545650175308,NA,NA,NA,NA,NA,0.185344780958824,0.377308010189401,0.12114610181751,NA,NA,-0.0738765638044404,NA,-0.0298306064112761,9,-40.9200342048024,103.301606871143,26.2808769763409,2.60619799731398e-07
"1070",2.92785775247578,0.170403175251757,NA,-0.270041446440411,0.0523539243078133,NA,0.00914640708764205,NA,NA,NA,NA,0.0445190618535345,NA,NA,9,-40.9206450857103,103.302828632959,26.2820987381568,2.60460640690066e-07
"4773",2.93244335286647,NA,NA,-0.247753628231498,NA,NA,0.128226180620573,NA,0.103205105699945,NA,0.0453409333217381,NA,NA,0.0348043926147001,9,-40.9346322822324,103.330803026003,26.3100731312009,2.56842886622788e-07
"1257",2.92958440776319,NA,NA,NA,0.0200418703100143,NA,0.20285823508739,0.379807523293147,0.126244685829791,NA,NA,-0.096842111229962,NA,NA,9,-40.9424677143454,103.346473890229,26.325743995427,2.54838275374519e-07
"5729",2.93109635710426,NA,NA,NA,NA,NA,0.150365526313251,0.395955435606806,NA,NA,0.0410992842427229,-0.0590325990440274,NA,-0.0465041691286342,9,-40.9487375647999,103.359013591138,26.3382836963359,2.53245476022604e-07
"5269",2.90051387591131,NA,NA,-0.378400370385247,NA,-0.134182220163833,NA,NA,0.121923721196394,NA,NA,-0.111401899249666,NA,0.0376414183736841,9,-40.9549809438054,103.371500349149,26.3507704543469,2.51669294005155e-07
"558",2.91763993474592,0.124345192307388,NA,-0.270745612299004,0.0430903587280466,NA,0.028030318919641,NA,NA,NA,0.0811734791257146,NA,NA,NA,9,-40.9573843667485,103.376307195035,26.3555773002331,2.51065152544415e-07
"4150",2.91718281487591,0.14846839979304,NA,-0.331957008219085,NA,-0.0893326266248458,-0.0557971965095228,NA,NA,NA,NA,NA,NA,0.0294894098679167,9,-40.9628274058857,103.38719327331,26.3664633785075,2.49702307467382e-07
"4322",2.95097500039049,0.041823037308333,NA,NA,NA,NA,0.1532157484101,0.363555800101193,0.0981302097969122,NA,NA,NA,NA,-0.0470554045559358,9,-40.9682131418156,103.39796474517,26.3772348503673,2.48361091737106e-07
"5218",2.94030632031776,0.0810960955531835,NA,NA,NA,NA,0.100993665025267,0.389634119848912,NA,NA,NA,-0.00630703533408316,NA,-0.0446600294039675,9,-40.970963683365,103.403465828268,26.3827359334662,2.47678902859538e-07
"4617",2.94307243963681,NA,NA,NA,-0.123014385228238,NA,NA,NA,NA,NA,0.0294051926967929,NA,NA,0.0361568043212484,7,-43.6812852865469,103.436644647168,26.4159147523655,2.43603950112471e-07
"189",2.93544245949796,NA,NA,-0.302729138147125,0.0392487230526461,-0.0622642165144389,0.106490476700343,NA,0.137517801068675,NA,NA,NA,NA,NA,9,-41.0240262505183,103.509590962575,26.4888610677728,2.34879024813836e-07
"1145",2.92533793854043,NA,NA,NA,0.0620416198957035,0.112938800489262,0.232335773627537,0.370384867748134,NA,NA,NA,-0.0395400949437527,NA,NA,9,-41.0284793512325,103.518497164003,26.4977672692011,2.33835410245664e-07
"685",2.93313630888543,NA,NA,-0.260022154049819,0.0542401871288199,NA,0.146399237134675,NA,0.121011097857855,NA,0.0520511103567224,NA,NA,NA,9,-41.0434947347618,103.548527931062,26.5277980362597,2.30350510903893e-07
"158",2.92517257523527,0.125043954208956,NA,-0.314851327810383,0.0321885980933009,-0.070920532881636,NA,NA,0.0931495764502976,NA,NA,NA,NA,NA,9,-41.0466460416,103.554830544739,26.5341006499362,2.29625748338085e-07
"1054",2.92294628888776,0.128552502918216,NA,-0.311519705817356,0.0316889344593278,-0.0654148924578106,NA,NA,NA,NA,NA,0.00769061379532031,NA,NA,9,-41.0554696509929,103.572477763524,26.551747868722,2.27608533075661e-07
"745",2.95734529138689,NA,NA,NA,0.0361965998880528,NA,0.228999682332442,0.382404276538435,0.160759139271505,NA,-0.096845684550344,NA,NA,NA,9,-41.0558198017067,103.573178064952,26.5524481701496,2.2752884973674e-07
"4706",2.94160405728855,0.0882939356076086,NA,NA,NA,NA,0.0982818575348562,0.392962898681575,NA,NA,-0.0151232159511312,NA,NA,-0.0401366391368212,9,-41.0649154373326,103.591369336204,26.5706394414013,2.25468713552206e-07
"5633",2.94801334135434,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121253029472628,0.0242718872299106,NA,-0.0895026917121428,7,-43.76045585973,103.594985793534,26.5742558987318,2.25061382945666e-07
"5142",2.91778726321926,0.108222081899513,NA,-0.318102470650441,NA,-0.0749550405185761,NA,NA,NA,NA,NA,-0.013858642949179,NA,0.0403844843034123,9,-41.0684904063432,103.598519274225,26.5777893794226,2.24664108963553e-07
"178",2.95848808924406,0.0245313199712592,NA,NA,NA,0.105924936675669,0.260604190590829,NA,0.161521880186628,NA,NA,NA,NA,NA,8,-42.4409538276788,103.598888787433,26.5781588926308,2.2462260461994e-07
"1610",2.95832635803017,0.212700267497148,NA,NA,0.00541906117347488,NA,NA,0.405895733143423,NA,NA,-0.131283820681085,0.10554080487745,NA,NA,9,-41.0749494741598,103.611437409858,26.5907075150558,2.23217664617609e-07
"1181",2.90664930827929,NA,NA,-0.371139883234227,0.00441118683886871,-0.136569716701984,NA,NA,0.126474425290377,NA,NA,-0.0959987628440368,NA,NA,9,-41.0778748147268,103.617288090992,26.5965581961898,2.22565631103068e-07
"1201",2.97494473878982,NA,NA,NA,NA,0.114173349476864,0.280899233431669,NA,0.154159541378532,NA,NA,0.0679214249860336,NA,NA,8,-42.4523911753067,103.621763482689,26.6010335878867,2.22068153723462e-07
"234",2.95112858356776,0.0296458091445501,NA,NA,0.0157743770775594,NA,0.182307759670788,0.35537140358304,0.0991561159402472,NA,NA,NA,NA,NA,9,-41.0969792919527,103.655497045444,26.6347671506416,2.18353989771993e-07
"1130",2.93290295366306,0.0584267274539353,NA,NA,0.00523269913846844,NA,0.128527363256067,0.38864203283426,NA,NA,NA,-0.0375163335481809,NA,NA,9,-41.117821071005,103.697180603549,26.6764507087462,2.13850200678953e-07
