Source,Year,Province,Country,Island,Habitat,Management,Site,Corallivore.biom,Herbivore.biom,Invertivore.biom,Mixed-diet.biom,Piscivore.biom,Planktivore.biom,Depth_m,Latitude,Longitude,Complexity,FishBiomass,FishDiversity,FishAbundance,FishAbundance_20cm,Fric,Rao,dbfd_FRic,dbfd_FEve,dbfd_FDis,dbfd_FDiv,dbfd_RaoQ,CWMBranching,CWMPlating,CWMDomed,CWMMaxsize,CWMGrowthrate,CWMBrooding,CWMSpawning,CWMFecundity,total_cover,no_genera,Competitive,StressTolerant,Weedy,Generalist,noLH,Acanthastrea,Acropora,Acropora_branching,Acropora_massive,Acropora_plating,Alveopora,Astreopora,Caulastrea,Coeloseris,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Echinophyllia,Echinopora,Echinopora_branching,Echinopora_massive,Echinopora_plating,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Goniastrea,Goniopora,Halomitra,Heliopora,Hydnophora,Hydnophora_branching,Hydnophora_massive,Hydnophora_plating,Isopora,Isopora_massive,Leptastrea,Leptoria,Lobophyllia,Merulina,Millipora,Montastrea,Montipora,Montipora_massive,Montipora_plating,Mycedium,Oulaphyllia,Oxypora,Pachyseris,Pavona,Pavona_massive,Pectinia,Physogyra,Platygyra,Plerogyra,Pocillopora,Polyphyllia,Porites,Porites_branching,Porites_massive,Psammocora,Seriatopora,Stylophora,Symphyllia,Tubastrea,Tubipora,Turbinaria,CoralMethod,FishMethod
Graham,2010,Australian,Australia,Wheeler,Slope,Marine reserve,WheelerExposedSlope3,11.04311061,300.833998,53.89463451,79.2210115,2.545904,112.2225873,8,-18.80163889,147.5354444,2.75,500.5595254,71,622.75,592.25,24,1.343912065,2.539140518,0.735581643,0.202892626,0.684061983,0.047233498,0.585518009,0.311002238,0.40481961,199.8039333,35.14007489,0.121130919,0.878869081,103.4897188,51.75,22,22.25,10.75,5,13.75,0,0,0,13.25,1,6.25,0,1,0,0,0,0,0,2.666666667,0,0,0,1,0,2.333333333,0,1.333333333,2,0,1.5,0,1,0,0,0,0,4,0,1,0,0,1,2,0,2,0,1.333333333,0,1,2,0,0,1,0,0,0,0,0,1,1,10,0,0,0,3.5,0,3,1.333333333,1,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Australian,Australia,Wheeler,Slope,Marine reserve,WheelerShelteredSlope1,6.315385611,465.4076,57.45236542,77.88663242,238.4875493,34.00070833,8,-18.79252778,147.5258333,3.63,841.2786296,61,340,314,24,1.480939223,2.888260084,0.775423872,0.201483398,0.654419992,0.047076063,0.429016861,0.178163248,0.564640178,142.4744951,27.09221917,0.24494082,0.760908934,85.02771966,29.18295197,23,7.277932385,11.70770202,5.041630591,5.155686972,0,1.005050505,0,5.52288188,0,2.34006734,0,1.020408163,0,0,2,0,0,1.51010101,0,0,0,0,1.01010101,0,0,1.010204082,1.005050505,0,0,0,1.020408163,1,0,0,0,0,0,0,0,0,1.015254587,1.01010101,0,0,0,1,0,2.006802721,0,1.020408163,0,0,0,0,0,0,1.01010101,1,0,2.517728304,0,0,1.005050505,7.800917337,0,1.510152546,2.690373119,1.020408163,0,0,1,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Australian,Australia,Wheeler,Slope,Marine reserve,WheelerShelteredSlope2,10.89865536,546.7109542,147.0810756,160.3553075,211.8537149,16.47459917,8,-18.79291667,147.5251667,3.63,1061.253236,65,319,285,20,1.432563802,3.335902653,0.771578224,0.20798684,0.720709539,0.049773317,0.525397294,0.230712504,0.492381107,177.4276789,33.11835453,0.209738384,0.792865783,98.52815389,42.75,19,16.5,14.8125,5.05,6.3875,0,0,0,14,0,3.333333333,2,1,0,0,1.5,0,0,1,2,0,0,0,1,1.333333333,0,1,2,0,1,0,1.333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8.75,0,1.666666667,3.25,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Australian,Australia,Wheeler,Slope,Marine reserve,WheelerShelteredSlope3,1.929355972,213.6148596,33.94340921,84.71327647,67.53259687,44.2256761,8,-18.79236111,147.5273333,2.5,407.228514,54,424.75,407.25,20,1.383854498,2.266432702,0.72115239,0.204475459,0.716235086,0.04839546,0.573779084,0.238517491,0.431487473,187.7821819,34.18534117,0.183436312,0.816563688,82.98110693,37.25,20,15.25,10.375,5.25,6.375,0,0,0,10.25,1.333333333,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,1.333333333,0,5,0,0,0,4.5,0,3.333333333,3,1,0,0,1,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Crest,Marine reserve,Great Chagos Bank.Eagle (S2)_Crest,0,265.1494801,43.47450415,35.0726383,87.08343903,149.812215,3,-6.163766667,71.33546667,0.5,434.1880274,40,330.5,308,6,1.186852274,1.051978004,0.919335014,0.198378412,0.760485409,0.043884586,0.498809524,0.179309224,0.460154062,147.4160754,26.96315944,0.255541859,0.744458141,70.55626974,5.5,6,1.5,2.25,1,0.75,0,0,0,1.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.666666667,0,0,1.5,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Crest,Marine reserve,Great Chagos Bank.Eagle (S3)_Crest,5.874206709,334.1712734,61.77419622,47.90436428,233.6942219,11.85757171,3,-6.201766667,71.31345,1,849.4274122,40,322.25,273.25,12,1.282587241,1.219466028,0.9151528,0.206115185,0.754131135,0.049340873,0.597420635,0.241228992,0.425962885,173.9315327,37.2393511,0.21442712,0.78557288,94.31058956,6.75,12,2,1.375,1.625,1.75,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,2.5,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Crest,Marine reserve,Great Chagos Bank.Middle Brother (E3)_Crest,10.23002038,841.6314093,62.164798,28.69002814,15.26322333,113.6155546,3,-6.166866667,71.52626667,1.5,953.5601841,46,322.25,277.25,11,1.114588712,1.491286787,0.680716349,0.19068839,0.769063536,0.039271456,0.564027539,0.236145076,0.450538402,170.599844,48.77940534,0.083034957,0.916965043,60.86843096,47.5,11,24.0625,11.6875,1.25,10.5,0,1,0,23.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.75,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,1.5,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Crest,Marine reserve,Great Chagos Bank.South Brother (E1)_Crest,0,1086.813607,34.34688315,50.18511457,101.1795807,54.4711124,3,-6.178616667,71.54865,1.5,1290.210262,39,326.25,289.25,5,1.051861223,0.484719592,0.450632966,0.101302139,0.807336426,0.017076561,0.91294912,0.325025887,0.108586647,200.0253559,55.72860439,0.064661246,0.935338754,28.74810413,29.5,5,22,2.125,1.25,4.125,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Crest,Marine reserve,Great Chagos Bank.South Brother (E2)_Crest,4.997156394,525.2556566,31.78386742,33.71682056,557.4533628,61.28627468,3,-6.172583333,71.53658333,1.625,1131.766536,45,283.75,265.25,13,1.107326158,1.051296769,0.622066489,0.180834685,0.89768092,0.035460651,0.512825031,0.198823691,0.505159479,168.7265515,51.28017844,0.054453262,0.947739721,54.34356381,54.75,12,23.75,9.5,2.5,19,0,0,0,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21,0,0,0,0,0,0,3,0,0,1.5,0,3,0,0,2,1.666666667,0,0,2,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Slope,Marine reserve,Great Chagos Bank.Eagle (S1)_Forereef slope,5.607554794,697.0019069,46.86495198,152.4751998,687.7959901,37.69171914,9,-6.182683333,71.32636667,1.75,1572.816365,62,301,257.5,7,1.143205213,1.455634861,0.775077622,0.207925724,0.832389533,0.045620942,0.180409144,0.515348703,0.589192869,336.0213934,36.62996602,0.08321576,0.91678424,35.31295191,29,7,16,6.3125,2.9375,3.75,0,0,0,3.333333333,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,4.75,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Slope,Marine reserve,Great Chagos Bank.Eagle (S2)_Forereef slope,13.84222521,1572.361411,236.7615759,541.6418905,224.1421458,105.4265581,9,-6.163766667,71.33546667,2.5,2524.798305,78,406.25,277.75,7,1.181788498,1.160098358,0.774996673,0.200653969,0.867758019,0.044157564,0.109375,0.601341673,0.608907086,379.1822438,33.28188437,0.078298375,0.921701625,150.9800356,13.25,7,8,4.25,0.25,0.75,0,0,0,1.5,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.75,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Slope,Marine reserve,Great Chagos Bank.Eagle (S3)_Forereef slope,16.5418792,1119.666669,190.6399924,3438.671137,15497.27212,84.73188596,9,-6.201766667,71.31345,3.125,7400.596413,69,442.75,245.75,10,1.283750001,1.691704456,0.642859945,0.174402737,0.77472155,0.03639458,0.10614994,0.322341838,0.780084958,230.6069394,23.45643189,0.154643287,0.845356713,105.5171764,24,10,6.25,13.75,0.3125,3.6875,0,0,0,2,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.666666667,0,0,1,0,1.666666667,0,0,0,11,0,0,0,1,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Slope,Marine reserve,Great Chagos Bank.Middle Brother (E3)_Forereef slope,16.21914151,541.5162746,177.8510431,84.46622191,1625.673821,2016.305497,9,-6.166866667,71.52626667,2.875,4344.841382,76,572,309.5,12,1.160109761,1.715555819,0.672024941,0.21070372,0.75302348,0.046840545,0.452464991,0.465435946,0.420159008,294.6910269,42.3653297,0.066550543,0.933449457,70.77632095,51.25,12,32.75,9.75,2.5625,6.1875,0,0,0,17.75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.333333333,1.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,0,2,0,0,0,0,0,0,1.333333333,0,0,2,0,5.25,0,0,0,5,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Slope,Marine reserve,Great Chagos Bank.South Brother (E1)_Forereef slope,8.824250738,5873.354931,300.1420892,1667.039655,1654.12152,1393.653243,9,-6.178616667,71.54865,2.5,10513.57538,85,771.75,473.25,10,1.116598146,1.561026003,0.667344428,0.195682349,0.756419751,0.041041976,0.425508556,0.568574468,0.3721323,348.5986085,44.09413522,0.059010547,0.940989453,33.62134368,30.5,10,22,3.5625,1.25,3.6875,0,0,0,9.25,0,12.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2.5,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Great Chagos Bank,Slope,Marine reserve,Great Chagos Bank.South Brother (E2)_Forereef slope,13.7769141,3290.320311,271.7648322,91.81161092,3791.679986,865.5055785,9,-6.172583333,71.53658333,3,9025.994446,84,543.5,401,11,1.134218281,1.416040876,0.670346259,0.178596488,0.815771933,0.038162774,0.302982304,0.599027775,0.44969385,372.6708825,40.29447925,0.04357414,0.95642586,73.99751122,47.75,11,32.75,7.75,1.6875,5.5625,0,0,0,8,0,24.75,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,5.75,0,0,0,2.75,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Crest,Marine reserve,Peuros Banhos.Ile Poule (S1)_Crest,3.243732938,4695.557426,44.11505387,28.74328287,209.0659448,69.47072209,3,-5.39535,71.75046667,2.375,4860.459822,56,500.25,378.25,6,1.117606478,1.221048189,0.835638659,0.195014795,0.825168002,0.044600656,0.620295139,0.24418607,0.622221201,111.0003493,36.00357868,0.60914205,0.39085795,17.28735358,29.75,6,9.4375,5.3125,1.6875,13.3125,0,0,0,4.25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,5,0,0,3,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Crest,Marine reserve,Peuros Banhos.Ile Poule (S2)_Crest,5.138797345,9218.080106,39.40128177,39.09564778,272.7329655,7.986419042,3,-5.4112,71.74643333,1.375,9582.901969,30,442.25,278.75,8,1.071806058,0.945387416,0.60539559,0.202964641,0.818334321,0.045537871,0.757318376,0.267318017,0.418702866,140.7610462,44.8388754,0.474029248,0.525970752,25.37104276,26.75,8,12.5,3.875,2.5,7.875,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.333333333,0,0,0,0,0,0,0,13.33333333,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,2,0,0,2.5,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Crest,Marine reserve,Peuros Banhos.Petite Coq (E4)_Crest,0,35.51444216,40.94300415,19.28847097,0,25.87086152,3,-5.343533333,71.98013333,1.25,110.4759168,36,262.25,262.25,6,1.079277962,0.76644771,0.676350678,0.14375404,0.675807669,0.03094409,0.91958042,0.297761981,0.089372943,194.4604792,51.33221141,0.233105669,0.766894331,17.16031919,11.25,6,7,0.3125,2.8125,1.125,0,0,0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.666666667,0,0,0,0,0,0,2.25,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Crest,Marine reserve,Peuros Banhos.S3_Crest,1.68181475,409.3014378,46.40639618,31.55417939,1295.592023,18.91357037,3,-5.4267,71.74855,2.375,2254.516373,39,297.5,245,6,1.150817624,0.591362506,0.757630041,0.160383859,0.914623838,0.037251585,0.880208333,0.306503852,0.170036765,191.0774306,50.82731888,0.288755873,0.711244127,13.86010193,8.722222222,6,5.493055556,1.027777778,1.805555556,0.395833333,0,0,0,5.361111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.111111111,0,0,0,0,0,0,1.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.407407407,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Crest,Marine reserve,Peuros Banhos.South Coq (E5)_Crest,0,51.97002855,45.79882477,22.39521957,3.069114281,6.408654495,3,-5.375483333,71.9747,1.625,123.2988491,30,176.75,173.25,6,1.114947273,0.871906662,0.688348843,0.169743096,0.738487425,0.034512995,0.915327381,0.226439951,0.099689251,159.4186148,45.69451386,0.273673392,0.726326608,28.4748612,12,6,6,1,3.3125,1.6875,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2.75,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Crest,Marine reserve,Peuros Banhos.South Coq (E6)_Crest,4.111037876,34.65968095,41.13326839,14.00387447,142.1557139,8.388007178,3,-5.3881,71.96405,1,133.2670344,32,140.75,139.75,5,1.143078208,0.815775643,0.684194795,0.163051857,0.747871594,0.03067306,0.634424603,0.184538399,0.376852825,142.6692998,41.27607145,0.257020638,0.742979362,26.72770685,6.5,5,3,1.3125,0.6875,1.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.333333333,0,0,1,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Slope,Marine reserve,Peuros Banhos.Ile Poule (S1)_Forereef slope,12.49845667,854.1806092,429.9309915,4595.661023,2266.596219,1858.642381,9,-5.39535,71.75046667,3.5,8303.360918,76,648.5,430.5,10,1.205261875,2.242750292,0.697662859,0.206128659,0.838166471,0.048223438,0.141968004,0.585760696,0.621371411,365.000448,34.88725041,0.125572908,0.874427092,38.65419985,44.5,10,27,11.375,0.6875,5.4375,0,0,0,3,0,23.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,1,0,0,0,0,0,0,3.333333333,0,0,0,0,0,0,1,0,0,0,0,1.75,0,0,0,9.5,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Slope,Marine reserve,Peuros Banhos.Ile Poule (S2)_Forereef slope,16.04754084,598.8530725,409.8562799,2877.228014,1284.334475,2618.47423,9,-5.4112,71.74643333,3.5,7822.892252,76,835.25,334.25,11,1.188041664,2.091504509,0.69940935,0.232601881,0.829698294,0.059520621,0.216934886,0.591134086,0.600459837,359.466897,36.30349417,0.192454524,0.809723507,31.33363246,57,10,35.25,12.1875,0.875,8.6875,0,0,0,5,0,28.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2.333333333,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,10.25,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Slope,Marine reserve,Peuros Banhos.Petite Coq (E4)_Forereef slope,12.4197038,1471.309125,374.9055648,935.4933131,3512.990649,1013.814349,9,-5.343533333,71.98013333,3,7590.346208,97,615,471.5,10,1.274707974,2.248550071,0.60814695,0.221905453,0.716641815,0.052205506,0.193629022,0.401181135,0.645822012,259.9051806,28.13205565,0.203675205,0.796324795,44.43539725,49,10,20.5,22.4375,3.5625,2.5,0,0,0,4.5,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0,1,0,0,0,0,2.25,0,0,0,20.25,0,0,3.666666667,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Slope,Marine reserve,Peuros Banhos.S3_Forereef slope,13.5261129,599.3353257,157.5234149,2930.72823,1536.377402,158.615315,9,-5.4267,71.74855,3.625,5305.370538,66,591.5,441,9,1.229374138,1.92480474,0.721072173,0.222906427,0.787474789,0.053217204,0.180355629,0.573609353,0.615245474,352.6296544,35.95931542,0.14216386,0.85783614,27.89949417,44.75,9,28.0625,13.125,0.25,3.3125,0,0,0,6.75,0,20.75,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Slope,Marine reserve,Peuros Banhos.South Coq (E5)_Forereef slope,9.760797052,513.6413259,432.5316851,15793.11887,4330.539331,4223.311545,9,-5.375483333,71.9747,3.375,25373.02559,71,1096,450,9,1.1963052,1.773211654,0.564289836,0.203089072,0.866091693,0.046754655,0.146408046,0.618087752,0.569312035,382.7923152,34.89864073,0.127471032,0.872528968,26.1696188,58.18181818,9,36.77272727,15.84659091,2.9375,2.625,0,0,0,3.659090909,0,33.11363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,1,0,0,0,0,0,0,0,0,0,1.454545455,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1,0,3.666666667,0,0,0,14.20454545,0,0,4.5,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Peuros Banhos,Slope,Marine reserve,Peuros Banhos.South Coq (E6)_Forereef slope,7.831201104,408.2867343,316.6138025,1397.796538,3213.085933,814.9682034,9,-5.3881,71.96405,3,6210.749709,73,694.25,503.75,13,1.231592568,2.253000518,0.626620291,0.220916576,0.77528775,0.051716231,0.225436373,0.433625712,0.598208855,285.8699553,32.22841094,0.153200962,0.85027126,52.75595115,46.12394958,12,22.95168067,15.74159664,3.170168067,4.260504202,0,0,0,5.140756303,0,17.81092437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920168067,1,0,0,0,1,0,2.840336134,0,0,0,0,0,0,0,0,0,1,0,2.840336134,0,0,2,12.86134454,0,0,3,1,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Crest,Marine reserve,Salamon.E2_Crest,2.683540318,301.8079748,58.44464608,22.2381952,116.6317105,246.7398301,3,-5.348933333,72.26778333,1.375,321.2726157,32,182.5,173,8,1.10128491,1.095113471,0.629375303,0.174154145,0.85950464,0.038135199,0.928596968,0.132025218,0.09071196,125.6597613,34.36525364,0.600791475,0.399208525,54.58497273,20.30263158,8,6.302631579,1.263157895,11.39473684,1.342105263,0,0,0,6.171052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026315789,0,1,0,1,0,0,0,0,0,0,0,2.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.684210526,0,0,0,0,0,0,11.07894737,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Crest,Marine reserve,Salamon.E3_Crest,0,67.32577409,100.7022558,15.90197741,247.6760377,17.21061072,3,-5.335383333,72.27896667,1,684.9971214,32,264.25,246.25,5,1.050409041,0.187780864,0.92117935,0.076536254,0.582840476,0.010341763,0.967261905,0.120353141,0.042272409,118.7653601,41.25158229,0.123277215,0.879222785,39.25380134,19.18181818,4,5.568181818,0.5,3.636363636,9.477272727,0,0,0,5.568181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63636364,0,0,0.909090909,1,0,0,1,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Crest,Marine reserve,Salamon.E4_Crest,0,60.57456083,39.95885634,37.67814448,0,13.45672845,3,-5.353766667,72.24411667,1.375,134.1025681,28,277,272,6,1.064569537,0.95572935,0.811012724,0.120112685,0.556998887,0.021773272,0.970415337,0.174974456,0.041249627,140.6187713,44.18125142,0.201208342,0.798791658,39.50998877,23.5,6,9.25,0.5625,5.4375,8.25,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.75,0,0,0,0,0,0,2.75,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Crest,Marine reserve,Salamon.Isle le Anglaise (S1)_Crest,11.3635942,1053.625459,153.9050758,96.45291392,102.3772135,204.0199931,3,-5.313383333,72.22751667,3,1549.32264,56,610.75,564.75,12,1.129321152,2.015191738,0.626748613,0.20887378,0.785039048,0.049032513,0.336754501,0.577086125,0.445397994,360.1666129,42.52335936,0.093417493,0.906582507,54.17026815,62,12,45,9.625,3,4.375,0,0,0,16.5,0,28.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.666666667,0,0,0,0,0,0,1,0,0,0,0,2.666666667,0,0,0,6,0,0,3.333333333,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Crest,Marine reserve,Salamon.S2_Crest,20.02472163,2213.955848,53.50937713,37.08236674,79.84249385,195.0378848,3,-5.331016667,72.21913333,3.5,2315.333276,58,575.5,480,11,1.263023877,2.287597378,0.774126633,0.216709088,0.619206813,0.052427493,0.261651835,0.305484381,0.664906693,207.8000365,30.23746037,0.243205071,0.756794929,46.32521899,28.25,11,10.5,10.5,4.625,2.625,0,0,0,3.25,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.75,0,0,1.5,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
