"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"404",2.43323013801437,0.0439414269245381,0.224487690188244,NA,NA,-0.00394091152306413,NA,NA,0.0783151374559692,"+",NA,NA,NA,NA,10,10.7074669771878,1.20411366467199,22.2781366594481,6.32955292666085e-06
"2275",2.5245716693987,NA,0.32874885642449,NA,NA,NA,0.0374487157122013,0.0269551591358123,0.112650139616754,NA,NA,NA,-0.0610630056550004,NA,9,9.45600198766012,1.2056430835033,22.2796660782794,6.32471450816884e-06
"6159",2.5421088494213,NA,0.423284446685962,0.0578755884168018,-0.0309080110347995,NA,NA,NA,NA,NA,NA,NA,0.00227911431259857,-0.0568909924116837,9,9.44608602359497,1.22547501163358,22.2994980064097,6.26230878418483e-06
"144",2.54012848630187,0.0257523010474245,0.354606708438884,0.0544647475988303,-0.0313398712475647,NA,NA,NA,0.0448998104880786,NA,NA,NA,NA,NA,9,9.44351780197231,1.23061145487892,22.304634449655,6.24624642203898e-06
"168",2.53881804108383,0.0142906935288582,0.332828270122875,0.0637175521886797,NA,NA,0.042955532741662,NA,0.0778188628955884,NA,NA,NA,NA,NA,9,9.44178981796516,1.23406742289321,22.3080904176693,6.23546232817125e-06
"556",2.54501935478096,0.037093160434391,0.426282662618162,NA,-0.0293736016111686,NA,-0.0181949288206868,NA,NA,NA,-0.0775243640736407,NA,NA,NA,9,9.43657259722158,1.24450186438036,22.3185248591564,6.20301526012427e-06
"371",2.49618725276071,NA,0.277744979179329,NA,NA,0.00455559927498641,0.0407139916921529,0.0901727749515462,NA,"+",NA,NA,NA,NA,10,10.6833000573983,1.25244750425092,22.326470499027,6.17842068469838e-06
"4635",2.53598271207502,NA,0.445702054080078,NA,-0.0388182201793112,0.0178668424272447,NA,NA,NA,NA,-0.0762547364494119,NA,NA,-0.0175380347308344,9,9.42363178916267,1.27038348049819,22.3444064752743,6.12326038949885e-06
"4183",2.53730674955264,NA,0.434368302403645,0.0902251448628937,NA,0.0387325672729651,NA,0.00628823982145802,NA,NA,NA,NA,NA,-0.089611323326756,9,9.42264707498218,1.27235290885917,22.3463759036352,6.11723369593478e-06
"407",2.44357962722695,NA,0.251379618766781,0.0144116308671334,NA,-0.00781519489584504,NA,NA,0.082171978802739,"+",NA,NA,NA,NA,10,10.6723577077129,1.27433220362181,22.3483551983979,6.11118278625399e-06
"435",2.420954956561,NA,0.219607152396176,NA,NA,0.000170074257166438,0.0447727792530739,NA,0.102372169462836,"+",NA,NA,NA,NA,10,10.6710598626918,1.27692789366408,22.3509508884402,6.10325656271906e-06
"1040",2.55248936343779,0.0521607117764443,0.376547467965853,0.0723919685181659,-0.0663112159140909,NA,NA,NA,NA,NA,NA,0.0577915243809942,NA,NA,9,9.40201206163962,1.31362293554428,22.3876459303204,5.99229795547963e-06
"5891",2.4320406666322,NA,0.331359396867742,NA,NA,NA,NA,NA,NA,"+",-0.010275630729194,-0.00427912849824919,NA,-0.0682554390530722,10,10.6477479189005,1.32355178124671,22.3975747760228,5.96262337410847e-06
"272",2.42765040077174,0.0313324677243784,0.272048247598838,0.00647503148387714,-0.0445025384628154,NA,NA,NA,NA,"+",NA,NA,NA,NA,10,10.6472568967068,1.32453382563402,22.3985568204101,5.95969631238431e-06
"4651",2.5383545686951,NA,0.44264523919173,NA,-0.0414586693020268,NA,-0.00802229863935773,NA,NA,NA,-0.0691671586725768,NA,NA,-0.0146072937329465,9,9.39655558848706,1.32453588184941,22.3985588766255,5.95969018517783e-06
"6152",2.55115969281035,0.0340227547704227,0.410754310103203,0.0506457896591364,NA,NA,NA,NA,NA,NA,NA,NA,0.00928511981430295,-0.0692101542618739,9,9.3963276162339,1.32499182635572,22.3990148211318,5.958331696033e-06
"5283",2.53296749106209,NA,0.375142078666964,NA,NA,NA,0.0251792944787231,NA,0.0982057812658394,NA,NA,-0.0043168838363076,NA,-0.0802914610245319,9,9.39577897636877,1.32608910608598,22.4001121008621,5.95506361431682e-06
"603",2.53048598953384,NA,0.424490873512709,NA,-0.0535787439383218,0.0111345954894168,NA,0.0356312834980743,NA,NA,-0.0844519168451593,NA,NA,NA,9,9.39559972616115,1.32644760650123,22.4004706012773,5.95399626359182e-06
"4307",2.53287209090897,NA,0.377681748543253,NA,NA,-0.0192975654786512,NA,0.020070702152738,0.0920230623154796,NA,NA,NA,NA,-0.0881508626412396,9,9.39315743165488,1.33133219551376,22.4053551902898,5.9394725939854e-06
"552",2.5484941277405,0.042368088811927,0.416238669279045,0.0191893013448448,NA,NA,-0.0144346138347989,NA,NA,NA,-0.0703641412264641,NA,NA,NA,9,9.39239085691521,1.3328653449931,22.4068883397692,5.93492128900847e-06
"5383",2.43714512380785,NA,0.331595782679138,0.0137152596871767,NA,NA,NA,NA,NA,"+",NA,0.000382163242680181,NA,-0.0729829901886836,10,10.6419043182706,1.33523898250641,22.4092619772825,5.92788179123369e-06
"1415",2.44010230107614,NA,0.251675738694,0.0185098794405044,NA,NA,NA,NA,0.0777294150335028,"+",NA,-0.00678736705266274,NA,NA,10,10.6409233028738,1.33720101329993,22.411224008076,5.92206929946443e-06
"5639",2.54318382444769,NA,0.43857299160828,0.0421097916925409,NA,NA,NA,NA,NA,NA,-0.0496378496592435,0.00863466413450269,NA,-0.0357026866893236,9,9.38929549996141,1.33905605890072,22.4130790536768,5.91657899175008e-06
"1579",2.53900565913244,NA,0.443036675481478,NA,-0.0686150179685844,NA,0.00263243242398608,NA,NA,NA,-0.0795721159175424,0.0345650815100598,NA,NA,9,9.38500454573304,1.34763796735745,22.4216609621335,5.89124561316239e-06
"1191",2.53849760064922,NA,0.331708638754606,0.0852491199164135,NA,NA,0.0649263016785662,NA,0.0874172055814836,NA,NA,0.0294100387514688,NA,NA,9,9.38473367278628,1.34817971325096,22.422202708027,5.88965005021026e-06
"783",2.42697039351012,NA,0.320672864895774,0.00322958444820938,-0.0573924596314635,NA,NA,NA,NA,"+",-0.0413427616929192,NA,NA,NA,10,10.6345933839023,1.34986085124301,22.4238838460191,5.88470147308226e-06
"5132",2.55605392919069,0.0603173782085187,0.402104224870981,NA,-0.0250678365587122,NA,NA,NA,NA,NA,NA,0.0311310816041307,NA,-0.0661165109341727,9,9.38131448665247,1.35501808551859,22.4290410802947,5.86954662868112e-06
"559",2.5386982376383,NA,0.430625380306006,0.0361964491790134,-0.0439417713673541,NA,0.000368021871948212,NA,NA,NA,-0.0603928138301946,NA,NA,NA,9,9.37832055404259,1.36100595073835,22.4350289455144,5.85199988162028e-06
"3207",2.52791435780139,NA,0.356935071512586,0.0289123319937333,NA,NA,NA,NA,0.0971261182349819,NA,NA,0.000485713104242897,-0.0602881211044557,NA,9,9.37187383245103,1.37389939392147,22.4479223886975,5.81439501193112e-06
"1796",2.45565503395189,0.068079164778641,0.297596263662538,NA,NA,NA,NA,NA,NA,"+",-0.0472894981402559,0.0347014410115791,NA,NA,10,10.6213558551991,1.37633590864944,22.4503589034255,5.80731589535921e-06
"1282",2.35134948114021,0.16275450421349,NA,NA,NA,NA,NA,NA,NA,"+",NA,0.0592949260749776,NA,NA,8,8.14757177799767,1.37927504865582,22.4532980434319,5.79878790589386e-06
"4647",2.54268479574225,NA,0.435936752345669,0.0403412302918732,NA,NA,0.00106466583044484,NA,NA,NA,-0.0471422732581246,NA,NA,-0.0335475300474923,9,9.36847629400499,1.38069447081354,22.4547174655896,5.79467390192286e-06
"788",2.4315172569773,0.0646665718040296,0.301772048479009,NA,NA,0.0403316674660983,NA,NA,NA,"+",-0.0688938262965397,NA,NA,NA,10,10.6138187495858,1.391410119876,22.4654331146521,5.76371007937601e-06
"1167",2.53553964978063,NA,0.372543966515049,0.0714136841551194,-0.0585247763436212,NA,NA,NA,0.0380236463200747,NA,NA,0.0188312476747379,NA,NA,9,9.35678783701486,1.4040713847938,22.4780943795699,5.72733740176585e-06
"6212",2.54862352999253,0.0613066232406166,0.38251093141014,NA,NA,NA,NA,0.0475020559681618,NA,NA,NA,NA,-0.012741667719445,-0.0719615061603829,9,9.34166608286067,1.43431489310219,22.5083378878783,5.6413815531594e-06
"4899",2.4323193868647,NA,0.327229357638199,NA,NA,NA,0.00711355745548046,NA,NA,"+",-0.00788192515800356,NA,NA,-0.0661363882323694,10,10.5835800355736,1.45188754790044,22.5259105426765,5.59203164754601e-06
"4707",2.53812750567213,NA,0.423884574201927,NA,NA,NA,0.00494451874378363,0.0317736069216303,NA,NA,-0.0601672753212726,NA,NA,-0.0348076086740135,9,9.33285229004363,1.45194247873626,22.5259654735123,5.59187806216899e-06
"1563",2.53688846653146,NA,0.446331852368343,NA,-0.0643314339676233,0.010192419054058,NA,NA,NA,NA,-0.0868336445895684,0.0292135536727668,NA,NA,9,9.32254268060721,1.4725616976091,22.5465846923852,5.53452413960472e-06
"4513",2.30720529705173,NA,NA,NA,NA,NA,0.0747500084350877,NA,0.232872779309479,"+",NA,NA,NA,-0.0455286651209844,9,9.32117137401355,1.47530431079644,22.5493273055725,5.5269398115673e-06
"207",2.53396545354074,NA,0.365252081085716,0.0615337893735989,-0.0461161793462443,NA,NA,0.00684078123843849,0.0394757525336906,NA,NA,NA,NA,NA,9,9.31382297045909,1.49000111790536,22.5640241126814,5.48647448726769e-06
"1323",2.41833902527755,NA,0.276900028622294,NA,-0.0810228088647046,NA,0.0400734987151009,NA,NA,"+",NA,0.0367713927978838,NA,NA,10,10.5624992195932,1.49404917986118,22.5680721746373,5.47538092359147e-06
"5699",2.53690896603409,NA,0.423801927751777,NA,NA,NA,NA,0.0331174952144796,NA,NA,-0.0590761415112817,-0.0107685486046507,NA,-0.0360320319031145,9,9.29951725982018,1.51861253918317,22.5926355339593,5.40854531594706e-06
"2387",2.47673538206357,NA,0.295246538496274,NA,NA,-0.00289274617899126,NA,0.0385390574389403,NA,"+",NA,NA,-0.00472894035764346,NA,10,10.5455343445359,1.52797892997582,22.6020019247519,5.38327525991355e-06
"4196",2.54860799579799,0.0581960150952688,0.373580991701811,NA,NA,NA,0.0150858469931344,0.0548759431010486,NA,NA,NA,NA,NA,-0.0735794407904849,9,9.29101133031834,1.53562439818685,22.6096473929629,5.36273571360273e-06
"3395",2.46782913172234,NA,0.292873473816099,NA,NA,NA,NA,0.0311167164292148,NA,"+",NA,-0.00607872800484593,-0.00536736494883493,NA,10,10.5277237879206,1.56360004320632,22.6376230379824,5.28824491487326e-06
"6215",2.54240960851059,NA,0.417919583358117,0.0588800255802732,NA,NA,NA,0.0168706647867933,NA,NA,NA,NA,0.00779869361476562,-0.075057262512143,9,9.26917936262112,1.5792883335813,22.6533113283574,5.24692542388478e-06
"235",2.52896107279306,NA,0.321107752422536,NA,-0.0510118777525038,NA,0.0556594527336602,0.0493439651593788,0.0588637607004339,NA,NA,NA,NA,NA,9,9.26778995478192,1.58206714925969,22.6560901440358,5.23964036669889e-06
"1295",2.43980511732455,NA,0.299255047059409,0.0272112283743988,-0.0683591408331927,NA,NA,NA,NA,"+",NA,0.0255659155541146,NA,NA,10,10.5148327824877,1.58938205407229,22.6634050488484,5.22051163397003e-06
"3084",2.55251652548635,0.0641893781076172,0.391956233911993,NA,-0.0674915958412776,NA,NA,NA,NA,NA,NA,0.0660288440111439,-0.0572805062648564,NA,9,9.2617704371963,1.59410618443092,22.668129179207,5.20819499729709e-06
"425",2.30682635724334,NA,NA,NA,-0.0430056556759666,NA,0.07874976790884,NA,0.198069549485612,"+",NA,NA,NA,NA,9,9.26081877971204,1.59600949939945,22.6700324941755,5.20324093720647e-06
"4275",2.53444626084733,NA,0.372362694041034,NA,NA,-0.0118697302224424,0.0237318250040868,NA,0.103083968524801,NA,NA,NA,NA,-0.0759811649698132,9,9.2606606356223,1.59632578757893,22.670348782355,5.2024181404667e-06
"4691",2.53528550025657,NA,0.437004038321318,NA,NA,0.018409081785296,NA,0.0257936226145919,NA,NA,-0.0741479758984035,NA,NA,-0.0381031645774537,9,9.25726529748263,1.60311646385826,22.6771394586343,5.18478412539871e-06
"4391",2.43555886693275,NA,0.325872305299209,0.0156233740711914,NA,NA,0.0109871725693715,NA,NA,"+",NA,NA,NA,-0.0668096190480344,10,10.5078046233911,1.60343837226534,22.6774613670414,5.18394967975484e-06
"200",2.54391021331007,0.0435472370510122,0.335363789327242,0.0484236140624909,NA,NA,NA,0.0104087922716942,0.0475135136939666,NA,NA,NA,NA,NA,9,9.25438469035079,1.60887767812195,22.682900672898,5.16987029003307e-06
"564",2.54573926600196,0.0603705112571374,0.424394381852497,NA,NA,0.0311108447613808,-0.0175690221949474,NA,NA,NA,-0.0983412980650757,NA,NA,NA,9,9.25295126884861,1.61174452112632,22.6857675159024,5.16246499551799e-06
"300",2.4159633979139,0.0230505670806996,0.265120506186416,NA,-0.0514171443013195,NA,0.0239357717120242,NA,NA,"+",NA,NA,NA,NA,10,10.5009789167698,1.617089785508,22.6911127802841,5.14868604661995e-06
"615",2.53907024107554,NA,0.405329826998872,0.0368370759016932,NA,NA,0.0147498230861657,0.026396065330948,NA,NA,-0.0580036930770901,NA,NA,NA,9,9.24733508007601,1.6229768986715,22.6969998934476,5.13355288151073e-06
"4199",2.54108756984423,NA,0.397393010412516,0.0568188776991177,NA,NA,0.0307145040116959,0.0362323497128867,NA,NA,NA,NA,NA,-0.0580694765752863,9,9.24421323152534,1.62922059577286,22.7032435905489,5.11755169652139e-06
"1160",2.54782620210401,0.0514398796714991,0.337957007769968,0.0552536967026695,NA,NA,NA,NA,0.0491840825176551,NA,NA,0.0167945253847942,NA,NA,9,9.24388538135118,1.62987629612118,22.7038992908973,5.11587418130827e-06
"811",2.42010330847022,NA,0.308227796832882,NA,-0.0594560902154005,NA,0.0142374781552566,NA,NA,"+",-0.0339770544423162,NA,NA,NA,10,10.4924086679177,1.63423028321225,22.7082532779883,5.10474907027702e-06
"776",2.44041426225531,0.0486404399728077,0.294453170613568,-0.009505593025265,NA,NA,NA,NA,NA,"+",-0.0412465508138515,NA,NA,NA,10,10.4891509812311,1.64074565658535,22.7147686513614,5.08814645493503e-06
"2227",2.52474848786975,NA,0.346949719414288,NA,NA,0.0114720714413086,0.0287865735179751,NA,0.116637712430382,NA,NA,NA,-0.0727036103149448,NA,9,9.22483445445407,1.66797814991539,22.7420011446915,5.01933454088772e-06
"159",2.53561119267394,NA,0.36554023207591,0.054946091320798,-0.0433896671847041,-0.00907482528034348,NA,NA,0.0474378771351368,NA,NA,NA,NA,NA,9,9.2238493693951,1.66994832003333,22.7439713148094,5.01439250398851e-06
"111",2.53574608070317,NA,0.360129328547526,0.0588566592700427,-0.0555292763113044,NA,0.0467582493370239,0.0483792423855328,NA,NA,NA,NA,NA,NA,9,9.21562296021399,1.68640113839555,22.7604241331716,4.97331126666669e-06
"795",2.42216465267606,NA,0.327268463442066,NA,-0.055573683326179,0.0202623505954652,NA,NA,NA,"+",-0.0567501229408976,NA,NA,NA,10,10.4647970057721,1.68945360750345,22.7634766022795,4.96572661661373e-06
"5143",2.53758249247871,NA,0.436598782343277,0.0914213385977486,NA,0.0407363984567459,NA,NA,NA,NA,NA,-0.00367438624753498,NA,-0.0876119492828879,9,9.20783444207008,1.70197817468337,22.7760011694594,4.93472699383202e-06
"390",2.33892467136507,0.105492091568152,NA,-0.0397126435146258,NA,NA,NA,NA,0.149191265809087,"+",NA,NA,NA,NA,9,9.20632126000892,1.70500453880569,22.7790275335818,4.92726550019112e-06
"2259",2.52482123858259,NA,0.355876436374513,NA,NA,0.0040130952253603,NA,0.00332230477499571,0.105588272245359,NA,NA,NA,-0.0773266178688691,NA,9,9.20571270872348,1.70622164137657,22.7802446361526,4.92426791862085e-06
"273",2.30600182179013,NA,NA,NA,NA,0.0185534886130279,NA,NA,NA,"+",NA,NA,NA,NA,7,6.78889519555831,1.70956593072246,22.7835889254985,4.91604071071051e-06
"6183",2.54712097029253,NA,0.412605241019518,0.0748907183670141,NA,NA,0.0253610469737343,NA,NA,NA,NA,NA,0.0245928317092555,-0.0654011422950597,9,9.20258470575871,1.71247764730611,22.7865006420822,4.9088888593831e-06
"266",2.31224647346672,0.116564437490648,NA,NA,-0.0304000960024427,NA,NA,NA,NA,"+",NA,NA,NA,NA,8,7.95948648116665,1.75544564231786,22.8294686370939,4.80455111248391e-06
"228",2.5405174194572,0.0454174608708073,0.299421527031712,NA,NA,NA,0.0444727776692594,0.0434010275198164,0.0643299510244269,NA,NA,NA,NA,NA,9,9.18007700602283,1.75749304677787,22.831516041554,4.79963519944076e-06
"3235",2.52763426517857,NA,0.343455486287223,NA,NA,NA,0.0315741229044638,NA,0.119640597633356,NA,NA,0.0124614440689631,-0.0678461853268243,NA,9,9.17943819161019,1.75877067560315,22.8327936703792,4.79657010241826e-06
"4143",2.54298136449194,NA,0.415216080890362,0.0591561738335868,-0.0315202489569837,NA,0.0181184187293362,NA,NA,NA,NA,NA,NA,-0.0445900067373306,9,9.16633116607053,1.78498472668246,22.8590077214585,4.73411155265167e-06
"6156",2.54876627286976,0.0365736290847816,0.40701240338117,NA,-0.019954221516651,NA,NA,NA,NA,NA,NA,NA,-0.0183298644282695,-0.0486911903170492,9,9.16476183072653,1.78812339737046,22.8621463921465,4.72668797063804e-06
"63",2.53653432819976,NA,0.380366208691957,0.106125166626342,-0.0378643042315615,0.0458597441803718,0.0531241355932367,NA,NA,NA,NA,NA,NA,NA,9,9.15791881728904,1.80180942424544,22.8758324190215,4.6944535972513e-06
"5267",2.53397765340136,NA,0.384042096413528,NA,NA,-0.0142720535728692,NA,NA,0.0925625636655801,NA,NA,-0.0106583388450732,NA,-0.0820598169658205,9,9.15729661369268,1.80305383143817,22.8770768262142,4.69153359985077e-06
"2316",2.42543993365427,0.0326617434296707,0.272531776269689,NA,-0.0457272386611065,NA,NA,NA,NA,"+",NA,NA,-0.00632744194174151,NA,10,10.4059573583776,1.80713290229239,22.8811558970685,4.68197480193336e-06
"3267",2.52527989053215,NA,0.35259484454697,NA,NA,NA,NA,0.00731913983170489,0.101830658898256,NA,NA,-0.00681471753871091,-0.0703157520315667,NA,9,9.15431632961092,1.80901439960169,22.8830373943778,4.67757231158049e-06
"4136",2.55016879795387,0.0291092551429257,0.409130428269903,0.0491373815255981,NA,NA,0.00787366025131614,NA,NA,NA,NA,NA,NA,-0.0579406073396868,9,9.15294682993768,1.81175339894818,22.8857763937243,4.67117076228855e-06
"5395",2.41867510531782,NA,0.326362464561815,NA,NA,0.0224787447599407,NA,NA,NA,"+",NA,-0.0126329640230435,NA,-0.0873982403420833,10,10.4036046277846,1.81183836347833,22.8858613582544,4.67097232458908e-06
"1164",2.54717204198115,0.0528660106918385,0.343127428006552,NA,-0.033023488366744,NA,NA,NA,0.038963163135814,NA,NA,0.0179146372474885,NA,NA,9,9.13774865959621,1.8421497396311,22.9161727344072,4.60071427439205e-06
"1410",2.36135504032159,0.120869681098073,NA,NA,NA,NA,NA,NA,0.151625810462753,"+",NA,0.0389714060814473,NA,NA,9,9.13737414858497,1.84289876165359,22.9169217564297,4.59899157884106e-06
"791",2.45154368790496,NA,0.343206768253854,0.0437466969998221,NA,0.0442575545439723,NA,NA,NA,"+",-0.0616807436457552,NA,NA,NA,10,10.3860240119288,1.84699959519006,22.9210225899661,4.58957139034745e-06
"152",2.54423926001522,0.0387273093845732,0.341654198557406,0.0503109148742559,NA,-0.00131993609438106,NA,NA,0.0508900216027696,NA,NA,NA,NA,NA,9,9.13372793260592,1.85019119361169,22.9242141883878,4.58225319668162e-06
"3087",2.53896843306379,NA,0.410733786307233,0.0559529911777652,-0.0784015702722992,NA,NA,NA,NA,NA,NA,0.0403525507893376,-0.0354968454662683,NA,9,9.13303201211238,1.85158303459877,22.9256060293748,4.57906542212293e-06
"1607",2.53885105704263,NA,0.415984331993818,0.0320779709348434,NA,NA,NA,0.0190061315930318,NA,NA,-0.0663794247491825,-0.000921787183551966,NA,NA,9,9.13240423647535,1.85283858587282,22.9268615806489,4.57619169853177e-06
"5411",2.43055938664168,NA,0.321951348936254,NA,NA,NA,0.00957531872450784,NA,NA,"+",NA,-0.000478366465217291,NA,-0.0694597758830523,10,10.3805850371186,1.85787754481045,22.9319005395865,4.56467658963347e-06
"204",2.54245593028873,0.0490638000500751,0.332388418321741,NA,-0.0301438884981381,NA,NA,0.0253213208067235,0.0346896218718886,NA,NA,NA,NA,NA,9,9.12947460615814,1.85869784650725,22.9327208412833,4.56280476754851e-06
"4403",2.41898718464571,NA,0.318560316219814,NA,NA,0.0254540814658264,0.0190296422672047,NA,NA,"+",NA,NA,NA,-0.0809285276476358,10,10.3757793431441,1.8674889327595,22.9415119275356,4.54279277642231e-06
"119",2.53555650926291,NA,0.356817962391686,0.109841609737095,NA,0.0497968662947437,0.0681716150270856,0.0280304934436443,NA,NA,NA,NA,NA,NA,9,9.11993658282756,1.8777738931684,22.9517968879445,4.51949151897453e-06
"770",2.33920358247706,0.116143564631228,NA,NA,NA,NA,NA,NA,NA,"+",0.0405337782965405,NA,NA,NA,8,7.89713720312017,1.88014419841083,22.9541671931869,4.51413840450967e-06
"7172",2.55741173893675,0.0649397992337921,0.40144933787337,NA,NA,NA,NA,NA,NA,NA,NA,0.0289035386676735,-0.0213773997873871,-0.0581059812246697,9,9.11810284779929,1.88144136322494,22.955464358001,4.51121156300903e-06
"4203",2.53550320076462,NA,0.385001300117315,NA,-0.0468195775151547,NA,0.0333701028008754,0.0542141383181407,NA,NA,NA,NA,NA,-0.0532437579761823,9,9.11623007678313,1.88518690525728,22.9592099000334,4.50277100283121e-06
"6219",2.53459897857132,NA,0.408227831753075,NA,-0.0468579078031543,NA,NA,0.0344100211517104,NA,NA,NA,NA,-0.0293166914598456,-0.0461565018482545,9,9.1152154294267,1.88721619997013,22.9612391947462,4.49820459517508e-06
"303",2.42063133687877,NA,0.282060429585941,0.0184737208006185,-0.0572778215449243,NA,0.0290631135746565,NA,NA,"+",NA,NA,NA,NA,10,10.3647474414369,1.88955273617388,22.96357573095,4.49295255472385e-06
"80",2.54295600379182,0.0297873997607395,0.365537016325484,0.0491642233756876,-0.0403430461199782,NA,NA,0.0225524605956465,NA,NA,NA,NA,NA,NA,9,9.11331370164901,1.89101965552552,22.9650426503016,4.48965836342551e-06
"2103",2.53544064162464,NA,0.383951250320202,0.105939343918113,NA,0.0611577750678006,0.0528045471861774,NA,NA,NA,NA,NA,-0.0253848695220217,NA,9,9.10663547063429,1.90437611755495,22.978399112331,4.4597752818209e-06
"1363",2.47134689262274,NA,0.291322432705599,NA,NA,-0.00390569298253551,NA,0.0343236669089283,NA,"+",NA,-0.00483774641051702,NA,NA,10,10.3562669398124,1.90651373942288,22.980536734199,4.45501117165672e-06
"1288",2.45382448995047,0.0583772830249643,0.266072612487704,0.00979956620233218,NA,NA,NA,NA,NA,"+",NA,0.0233252334284185,NA,NA,10,10.3517993542912,1.9154489104652,22.9894719052413,4.43515242161228e-06
"929",2.31841773369693,NA,NA,NA,NA,NA,0.0755065768362564,NA,0.232651148873754,"+",-0.0246977412432667,NA,NA,NA,9,9.09941878030779,1.91880949820796,22.992832492984,4.42770631975122e-06
"274",2.32086672998311,0.137872403709754,NA,NA,NA,0.0387003262297599,NA,NA,NA,"+",NA,NA,NA,NA,8,7.87424319174227,1.92593222116663,22.9999552159427,4.41196570267281e-06
"394",2.34148366332651,0.0947288174051659,NA,NA,-0.00573027985123895,NA,NA,NA,0.15748224077142,"+",NA,NA,NA,NA,9,9.08096086815928,1.95572532250497,23.029748317281,4.34672973384643e-06
"4180",2.54924748409268,0.065925755054179,0.382810177771103,NA,NA,0.0070891935302449,NA,0.0464473777277332,NA,NA,NA,NA,NA,-0.0844179316214136,9,9.07441697792414,1.96881310297524,23.0428360977513,4.31837807782283e-06
"5191",2.54107301560274,NA,0.415715099721192,0.0515571645717574,NA,NA,NA,0.0201711587369834,NA,NA,NA,-0.00604864382790677,NA,-0.0691928431912862,9,9.06933974553192,1.97896756775969,23.0529905625358,4.29650823488231e-06
"7175",2.54482472378324,NA,0.423875591536169,0.0620376561512116,NA,NA,NA,NA,NA,NA,NA,-0.000152595704752176,0.00969003535588561,-0.0708575147350584,9,9.06810217615671,1.9814427065101,23.0554657012862,4.29119429673228e-06
"2319",2.43077382529473,NA,0.292981264041099,0.0148360831598223,-0.0541721215956101,NA,NA,NA,NA,"+",NA,NA,-0.00312650145904826,NA,10,10.3122736962075,1.99450022663257,23.0685232214086,4.26326937553878e-06
"3339",2.43068237650426,NA,0.298376903836982,NA,-0.0691292791016824,NA,NA,NA,NA,"+",NA,0.0208033042364268,-0.0160670492334966,NA,10,10.3090019106133,2.00104379782104,23.0750667925971,4.24934366560253e-06
"3219",2.52495917432255,NA,0.357412465510798,NA,NA,0.00489337767624612,NA,NA,0.105631618862848,NA,NA,-0.00302112936618515,-0.0764527565615478,NA,9,9.04409001710236,2.0294670246188,23.1034900193949,4.18938073047668e-06
"287",2.43201548984529,NA,0.292462137889675,0.0233215404732766,-0.0523499010671214,0.00665009631267863,NA,NA,NA,"+",NA,NA,NA,NA,10,10.2744511918016,2.07014523544444,23.1441682302205,4.10503315897546e-06
"2079",2.53363824694682,NA,0.405631743985288,0.0596848238942879,-0.0471000249403295,0.0269065137118847,NA,NA,NA,NA,NA,NA,-0.040963390020006,NA,9,9.02297806793968,2.07169092294418,23.1457139177203,4.1018618353822e-06
"56",2.54206892418058,0.0189767876513427,0.367181076199684,0.104253313048702,NA,0.0492801209785322,0.0514603067253198,NA,NA,NA,NA,NA,NA,NA,9,9.02263228680688,2.07238248520976,23.1464054799858,4.10044373414066e-06
"804",2.44370506914351,0.0454458706819914,0.297968021977041,NA,NA,NA,-0.000532567115436211,NA,NA,"+",-0.0392853941188994,NA,NA,NA,10,10.2727596629052,2.07352829323716,23.1475512880132,4.09809524626073e-06
"172",2.54057470436641,0.0261880253661493,0.336391369167285,NA,-0.0262002274904914,NA,0.0314232263655813,NA,0.0617188820369803,NA,NA,NA,NA,NA,9,9.02167897410499,2.07428911061356,23.1483121053896,4.09653659170565e-06
"7179",2.53985692470516,NA,0.422758583114448,NA,-0.0515314620283064,NA,NA,NA,NA,NA,NA,0.016817431993544,-0.0349447632314563,-0.0350123573307472,9,9.01066853917425,2.09630998047503,23.1703329752511,4.05167934419197e-06
"5195",2.53663429148317,NA,0.406272307916402,NA,-0.0327803900894674,NA,NA,0.0337925034778963,NA,NA,NA,-0.0105655560887799,NA,-0.067151301275203,9,9.00722441150766,2.1031982358082,23.1772212305843,4.03774884624352e-06
"311",2.43874990593256,NA,0.282466397746698,0.0726171574578459,NA,0.0505451773056994,0.0522958312526081,NA,NA,"+",NA,NA,NA,NA,10,10.2509512338643,2.11714515131897,23.191168146095,4.00968972349839e-06
"1575",2.54338542652486,NA,0.420925328802547,0.044254022727171,NA,NA,0.0100428313804137,NA,NA,NA,-0.0584856296985736,0.012546731916739,NA,NA,9,8.9980888753276,2.12146930816834,23.1954923029444,4.00102982492092e-06
"2064",2.54346924587163,0.0206456954366368,0.39075705460378,0.0382952720529916,-0.0381112067978574,NA,NA,NA,NA,NA,NA,NA,-0.0238613560034066,NA,9,8.9968061984392,2.12403466194512,23.1980576567212,3.99590108639508e-06
"284",2.42480008601885,0.0361356457512994,0.266398550225988,NA,-0.0427867892542345,0.0043734265846249,NA,NA,NA,"+",NA,NA,NA,NA,10,10.2440321575331,2.13098330398151,23.2050062987576,3.98204213243236e-06
"1427",2.43699890299743,NA,0.24529715476725,NA,NA,-0.0121545385727607,NA,NA,0.0842068220675253,"+",NA,-0.00760253836333021,NA,NA,10,10.2408196343141,2.13740835041949,23.2114313451956,3.96927025558252e-06
