"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"1064",1.83921827239657,0.151071861212751,0.385174456917415,-0.0510203407111562,NA,NA,-0.110820480100328,NA,NA,NA,NA,-0.105939654881383,NA,NA,NA,11,-41.6995010783892,107.219691811951,30.6363198862869,7.74137470262314e-08
"5156",1.83994524400849,0.129545372799786,0.396454602199874,NA,NA,NA,-0.0874405522081389,NA,NA,NA,NA,-0.0901155314739218,NA,-0.00310835331389567,NA,11,-41.7009862365099,107.222662128192,30.6392902025282,7.72988607044809e-08
"4295",1.81760211356501,NA,0.338494073289966,-0.0215799557869839,NA,NA,NA,0.133398775362783,0.0106238700202163,NA,NA,NA,NA,-0.0823188701678342,NA,11,-41.7058173510356,107.232324357244,30.6489524315797,7.69263216696539e-08
"2949",1.62444874087071,NA,NA,-0.0752389334088414,NA,NA,NA,NA,-0.0154366805071187,"+","+",NA,-0.0674452868480608,NA,NA,12,-40.5386062509697,107.243879168606,30.660507242942,7.64831684723569e-08
"1953",1.63553258995679,NA,NA,NA,NA,NA,0.0700529746416115,NA,-0.053338331275742,"+","+",0.0509678555252286,NA,NA,NA,12,-40.5561018530304,107.278870372727,30.6954984470635,7.51566870239259e-08
"12359",1.81685836994724,NA,0.332667095698027,-0.0324455291787552,NA,NA,NA,0.129686775215581,NA,NA,NA,NA,NA,-0.0910830405060675,0.0285273180127772,11,-41.7414903280928,107.303670311358,30.720298385694,7.42305006199334e-08
"12873",1.71015612682612,NA,NA,NA,-0.119625675100999,NA,NA,0.278300430987796,NA,NA,"+",NA,NA,-0.0188961986038106,0.115546242789152,11,-41.745065544791,107.310820744754,30.7274488190904,7.39655843433343e-08
"8785",1.70908723830784,NA,NA,NA,NA,0.00453492002152175,NA,0.279304830864859,NA,NA,"+",NA,NA,NA,0.0590976393794339,10,-42.9033806820763,107.313610679221,30.7302387535571,7.38624767093851e-08
"12483",1.8184833683295,NA,0.338591025189815,NA,NA,NA,NA,0.133091008574606,-0.00110364343136026,NA,NA,NA,NA,-0.0716679458595973,0.011937376270912,11,-41.748844491747,107.318378638666,30.7350067130023,7.36865997894503e-08
"5893",1.65876637216721,NA,NA,-0.0449498194728084,NA,NA,NA,NA,NA,"+","+",-0.0043664428145269,NA,0.0397407610161813,NA,12,-40.5771695830621,107.321005832791,30.7376339071269,7.35898688350962e-08
"296",1.7798756232395,0.152669945826612,0.191425415549594,-0.0426099227235499,NA,NA,-0.0411012265473831,NA,NA,"+",NA,NA,NA,NA,NA,12,-40.5776043930443,107.321875452755,30.7385035270914,7.3557878180967e-08
"4323",1.82095250258936,NA,0.323656732293268,NA,NA,NA,0.0265562836521308,0.145841841959372,0.00737875775663448,NA,NA,NA,NA,-0.0658980909170966,NA,11,-41.7514523390836,107.32359433334,30.7402224076757,7.349468673518e-08
"5378",1.71638598149822,0.209369285530494,NA,NA,NA,NA,NA,NA,NA,"+",NA,-0.110161244126481,NA,0.0870690140038423,NA,11,-41.7708281669908,107.362345989154,30.7789740634901,7.20843734483672e-08
"404",1.77623285121373,0.137815454166467,0.206069960543794,NA,NA,0.0121137160780737,NA,NA,-0.0556360644242186,"+",NA,NA,NA,NA,NA,12,-40.6001244557806,107.366915578228,30.7835436525638,7.19198634730309e-08
"3395",1.7486024181982,NA,0.284559763577826,NA,NA,NA,NA,0.0156390492768103,NA,"+",NA,-0.0541584446448735,-0.0691026920361249,NA,NA,12,-40.6006196231588,107.367905912984,30.7845339873203,7.1884259918381e-08
"8484",1.77126694536613,0.146297913674546,0.215533475000111,NA,NA,NA,-0.0356120293509383,NA,NA,"+",NA,NA,NA,NA,-0.036632881321612,12,-40.604780274731,107.376227216129,30.7928552904647,7.1585795892303e-08
"347",1.78705431352657,NA,0.263923536219032,NA,-0.0949200817450954,-0.033689588429978,NA,0.00906197871171632,NA,"+",NA,NA,NA,NA,NA,12,-40.6052764515132,107.377219569693,30.7938476440291,7.15502854928918e-08
"4307",1.82186171783083,NA,0.333881588532729,NA,NA,-0.0230032224272837,NA,0.139731957466808,-0.00168390927461552,NA,NA,NA,NA,-0.0572536278884213,NA,11,-41.7818116887577,107.384313032688,30.8009411070239,7.12969653365251e-08
"354",1.69392177900224,0.209640858763632,NA,NA,NA,NA,-0.00381882451903706,-0.0427626217881331,NA,"+",NA,NA,NA,NA,NA,11,-41.7825744502685,107.385838555709,30.8024666300454,7.12426034907291e-08
"5387",1.77576193342489,NA,0.28918356182475,NA,-0.0860951549412416,NA,NA,NA,NA,"+",NA,-0.0734441309476523,NA,0.00906185609468176,NA,12,-40.6099271358849,107.386520938436,30.8031490127724,7.12183002759644e-08
"4183",1.82271186348576,NA,0.327522024369435,-0.0319723301973974,NA,-0.0349949337335184,NA,0.139946082658441,NA,NA,NA,NA,NA,-0.0653833742935366,NA,11,-41.7878616215205,107.396412898213,30.8130409725494,7.0866925657304e-08
