"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"1070",1.5755136803272,0.33396266565656,NA,-0.12979335429539,0.095709675291485,NA,-0.0531752543112195,NA,NA,NA,NA,0.595071075226309,NA,NA,NA,11,-133.323682447117,290.468054549407,53.789800925702,1.01440990219274e-13
"3109",1.6018871870466,NA,NA,-0.00878760663864836,NA,NA,0.162195667097883,NA,NA,NA,NA,0.645941585899983,0.132457767209646,NA,NA,10,-134.481026407186,290.468902129441,53.7906485057357,1.01398009648332e-13
"7329",1.56458417319472,NA,NA,NA,NA,NA,0.196876336938185,NA,0.209959156494664,NA,NA,0.375015290130044,0.139048907249271,0.194632716340562,NA,11,-133.329695202183,290.480080059538,53.8018264358335,1.00832880431157e-13
"8365",1.46050847856844,NA,NA,-0.253299065773498,-0.158831183181586,NA,0.0683664756105306,NA,0.371316707410931,NA,NA,NA,NA,NA,0.539706053539717,11,-133.32996289564,290.480615446453,53.8023618227485,1.00805891741274e-13
"7189",1.56498328330546,NA,NA,-0.132775947321188,NA,-0.213909892622409,NA,NA,NA,NA,NA,0.478184567527385,0.014847013640497,0.294836164599948,NA,11,-133.342029845601,290.504749346375,53.8264957226698,9.95967818955271e-14
"8853",1.45904994930952,NA,NA,-0.406372510171885,NA,-0.180115698437536,NA,NA,0.41760755593487,NA,"+",NA,NA,NA,0.501025239480277,11,-133.354246169439,290.52918199405,53.8509283703449,9.83874770242166e-14
"5653",1.56596753339522,NA,NA,-0.133191955036909,NA,-0.213752413359874,NA,NA,NA,NA,"+",0.480820076340014,NA,0.296024413012134,NA,11,-133.36399451269,290.548678680552,53.8704250568472,9.74330218633264e-14
"3209",1.59429520098782,NA,NA,NA,-0.113493627590196,NA,NA,NA,0.160434636683112,NA,NA,0.49731763997567,0.144901331828515,NA,NA,10,-134.521585507718,290.550020330504,53.8717667067996,9.73676832765851e-14
"1550",1.58814448790231,0.298582991175003,NA,-0.111038767685301,0.089028885281846,NA,NA,NA,NA,NA,"+",0.620801263604841,NA,NA,NA,11,-133.37744118849,290.575572032152,53.8973184084468,9.61316408393311e-14
"2722",1.63693856240822,0.535155850941285,NA,NA,NA,NA,-0.0341646556602275,NA,0.511228747147771,NA,"+",NA,0.565218424124082,NA,NA,11,-133.383694394151,290.588078443474,53.9098248197689,9.55323855047561e-14
"4105",1.58027835284406,NA,NA,NA,-0.0335686241198394,NA,NA,NA,NA,NA,NA,NA,NA,0.601816125445223,NA,8,-136.826528293396,290.626029559765,53.9477759360599,9.37366961537788e-14
"3097",1.62316757133722,NA,NA,NA,-0.138887628623135,-0.123194939199097,NA,NA,NA,NA,NA,0.646357570491087,0.160221498056474,NA,NA,10,-134.567212945437,290.641275205943,53.9630215822378,9.30248743945676e-14
"2698",1.63440918137826,0.502796307241375,NA,NA,-0.0378515454793628,NA,NA,NA,0.525506563452458,NA,"+",NA,0.57949058941913,NA,NA,11,-133.425338215378,290.671366085928,53.9931124622232,9.16357504237311e-14
"1674",1.59562170434165,0.270651655346336,NA,NA,0.0628165087941326,NA,NA,NA,0.0937846542685871,NA,"+",0.584952440312049,NA,NA,NA,11,-133.430765446065,290.682220547301,54.0039669235966,9.1139769186744e-14
"8833",1.51925243597385,NA,NA,NA,NA,NA,NA,NA,0.432655062176465,NA,"+",NA,NA,NA,0.421103684115167,9,-135.731349627144,290.687189050207,54.0089354265017,9.09136360848006e-14
"8373",1.44555078155087,NA,NA,-0.385910085826697,NA,-0.160581470832906,0.0404065484145645,NA,0.421084227887888,NA,NA,NA,NA,NA,0.503533040141729,11,-133.433970388548,290.688630432268,54.0103768085636,9.0848139047082e-14
"7217",1.58695920183179,NA,NA,NA,NA,-0.13756983443602,0.116750743329445,NA,NA,NA,NA,0.460520088859759,0.0747215399663037,0.316434460251937,NA,11,-133.437575360884,290.695840376941,54.0175867532365,9.0521223633554e-14
"4118",1.5819214999177,0.249344101036533,NA,0.0193654594324184,NA,-0.111075119517374,NA,NA,NA,NA,NA,NA,NA,0.685471511704241,NA,10,-134.604989639428,290.716828593924,54.0385749702191,8.95762510863744e-14
"5273",1.57068537328639,NA,NA,NA,-0.0738224742471313,-0.175419741141815,NA,NA,0.0777486977994673,NA,NA,0.396561086157801,NA,0.352662807641667,NA,11,-133.455742215452,290.732174086076,54.0539204623713,8.88915852498088e-14
"4626",1.57711358615994,0.246118895236673,NA,NA,NA,-0.119436001310788,NA,NA,NA,NA,"+",NA,NA,0.682276503969812,NA,10,-134.613155223879,290.733159762827,54.0549061391217,8.88477868590125e-14
"2218",1.6333139253862,0.525430121680597,NA,NA,-0.0443807825052001,NA,-0.0399783387588414,NA,0.505026754612304,NA,NA,NA,0.579595721956778,NA,NA,11,-133.457259062196,290.735207779565,54.0569541558599,8.87568525483877e-14
"3217",1.59169359830263,NA,NA,NA,NA,-0.101486721564165,NA,NA,0.15196970458937,NA,NA,0.554702997799683,0.10450540942841,NA,NA,10,-134.615454827593,290.737758970254,54.0595053465494,8.86437068998368e-14
"4110",1.58501311526706,0.33296580527719,NA,0.0531069310039475,0.107114494708077,NA,NA,NA,NA,NA,NA,NA,NA,0.633731548468119,NA,10,-134.62389665607,290.754642627209,54.0763890035041,8.78985416345801e-14
"7193",1.59758292855806,NA,NA,NA,-0.11234575892197,-0.181417669982795,NA,NA,NA,NA,NA,0.432989694836556,0.0913935731258115,0.328794430583627,NA,11,-133.475884735448,290.772459126068,54.0942055023634,8.71189968460896e-14
"14865",1.53701961964809,NA,NA,NA,NA,-0.151222045405299,NA,NA,NA,NA,"+",NA,0.0392346892922569,0.514469228871416,0.353350422305411,11,-133.489943744322,290.800577143816,54.1223235201113,8.59027596738919e-14
"7313",1.57382124485576,NA,NA,NA,NA,-0.166506289667849,NA,NA,0.0992470027946451,NA,NA,0.373550132030082,0.0453103100818516,0.334690636592177,NA,11,-133.517710907497,290.856111470166,54.1778578464614,8.35502955039654e-14
"4618",1.5740251223938,0.339530128475131,NA,NA,0.121240418604438,NA,NA,NA,NA,NA,"+",NA,NA,0.612986202965318,NA,10,-134.678946010993,290.864741337054,54.1864877133487,8.31905582190409e-14
"6305",1.5466588503967,NA,NA,NA,NA,NA,0.211378555375028,NA,0.402467636692849,NA,NA,NA,0.180440758272403,0.386711082954022,NA,10,-134.683670118111,290.87418955129,54.1959359275854,8.27984839403891e-14
"14977",1.52246761429237,NA,NA,NA,NA,NA,NA,NA,0.201575101437297,NA,"+",NA,0.0409676775827278,0.333511745229045,0.329754277501258,11,-133.527596350699,290.87588235657,54.1976287328655,8.27284327349356e-14
"1574",1.59828475182437,0.28655043482174,NA,-0.11017903318031,NA,NA,-0.0523241275601443,NA,NA,NA,"+",0.604777321320908,NA,NA,NA,11,-133.568351383858,290.957392422888,54.2791387991829,7.94246136277495e-14
"5777",1.57199668447143,NA,NA,NA,NA,-0.165127684231594,NA,NA,0.0921064062467955,NA,"+",0.381902332077191,NA,0.346193386156607,NA,11,-133.575012451442,290.970714558057,54.2924609343519,7.88973190306387e-14
"3205",1.56470936437344,NA,NA,-0.0939026561644052,NA,NA,NA,NA,0.17585897629197,NA,NA,0.488179291818096,0.0715193785737979,NA,NA,10,-134.735213653403,290.977276621874,54.299022998169,7.86388786168678e-14
"1698",1.59644596208054,0.238030904911429,NA,NA,NA,NA,0.00502863644086382,NA,0.0976008408304435,NA,"+",0.588364358894362,NA,NA,NA,11,-133.598340795918,291.017371247008,54.3391176233032,7.70780776425942e-14
"12837",1.51815929909475,NA,NA,-0.0183272683474162,NA,NA,0.144894678249946,NA,NA,NA,"+",NA,NA,0.444225283831941,0.407068982380921,11,-133.599124689124,291.018939033421,54.3406854097157,7.70176803367923e-14
"1194",1.57980169889713,0.262937772145167,NA,NA,0.0629665531796639,NA,0.0101270600288365,NA,0.0901192640239725,NA,NA,0.589801006458079,NA,NA,NA,11,-133.602731395545,291.026152446262,54.3478988225576,7.67404005086418e-14
"10269",1.53995654085326,NA,NA,-0.292070174327791,-0.370768543765531,-0.180303644078698,NA,NA,NA,NA,NA,NA,0.279723304046139,NA,0.751495549722013,11,-133.655083664113,291.130856983398,54.4526033596929,7.28262185490922e-14
