"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"711",1.34767644650118,NA,0.179552982975764,-0.258720966578689,NA,NA,NA,0.606984417998137,-0.109966558669009,NA,"+",NA,NA,NA,NA,11,-180.663303852562,385.147297360296,7.16528599028163,0.00205413597008754
"2661",1.38696170492657,NA,NA,-0.258418694770186,NA,NA,0.0530477490680067,0.579359892443508,NA,NA,"+",NA,0.204108259250926,NA,NA,11,-180.675739241938,385.172168139048,7.19015676903371,0.00202875015783353
"4803",1.39916769427033,NA,0.195022629886095,NA,NA,NA,NA,0.607366838147349,-0.300258114732451,NA,"+",NA,NA,0.255474566060649,NA,11,-180.69946408881,385.219617832793,7.23760646277856,0.00198118484197743
"787",0.984286128469658,NA,0.344964814037256,NA,NA,0.155320854723137,NA,NA,NA,"+","+",NA,NA,NA,NA,11,-180.70171891393,385.224127483032,7.24211611301746,0.00197672264925215
"2630",1.39048422375355,0.0294620080958917,NA,-0.280108159613151,NA,NA,NA,0.570155660143612,NA,NA,"+",NA,0.192183301028371,NA,NA,11,-180.718427962172,385.257545579517,7.27553420950267,0.00194396790749275
"5893",0.966823023011575,NA,NA,-0.139139566714341,NA,NA,NA,NA,NA,"+","+",-0.437402609936991,NA,0.464568592509431,NA,12,-179.562315507637,385.29129768194,7.30928631192518,0.00191143667696292
"14081",0.970988348746545,NA,NA,NA,NA,NA,NA,NA,NA,"+","+",-0.426319395216404,NA,0.556824575130753,-0.131242200654885,12,-179.586998843234,385.340664353135,7.35865298312018,0.00186483357017522
"6725",1.38481839154809,NA,NA,-0.273793193309593,NA,NA,NA,0.56847182592919,NA,NA,"+",NA,0.153279514791536,0.0379611361836856,NA,11,-180.778164294433,385.377018244039,7.39500687402403,0.00183124280570435
"2645",1.38513157900001,NA,NA,-0.267188189356177,NA,0.0477449397815438,NA,0.572868509032695,NA,NA,"+",NA,0.159092856442808,NA,NA,11,-180.779769232283,385.380228119739,7.39821674972382,0.00182830613203286
"961",1.33585123296503,NA,NA,NA,NA,NA,NA,0.871206889610708,-0.0877625667271176,"+","+",NA,NA,NA,NA,11,-180.780292354219,385.38127436361,7.39926299359536,0.00182734995511026
"584",1.33511053020279,-0.0975846143020066,0.180643451587138,-0.282875722530441,NA,NA,NA,0.554307046895558,NA,NA,"+",NA,NA,NA,NA,11,-180.788498321014,385.3976862972,7.41567492718571,0.00181241613905567
"5905",0.956395508269093,NA,NA,NA,NA,0.129425610492324,NA,NA,NA,"+","+",-0.491296811326005,NA,0.491438934012414,NA,12,-179.621841376857,385.41034942038,7.42833805036508,0.00180097696677209
"2635",1.41934532796864,NA,0.237596644724225,NA,-0.198354873808385,NA,NA,0.481043747386375,NA,NA,"+",NA,0.33534928129299,NA,NA,11,-180.79618711028,385.413063875732,7.43105250571728,0.00179853428899868
"12869",1.37570339845495,NA,NA,-0.197829781215536,NA,NA,NA,0.648024163193162,NA,NA,"+",NA,NA,0.172884319323245,-0.152828691438062,11,-180.796247245217,385.413184145606,7.43117277559168,0.00179842613750404
"8775",1.34312185609585,NA,0.180198900806501,-0.246558876624351,NA,NA,NA,0.608122869630116,NA,NA,"+",NA,NA,NA,-0.0922173547005939,11,-180.797010122471,385.414709900115,7.43269853010031,0.00179705468230267
